,,,,,,,,,,,,ZNRF2,ARHGAP26-AS1,,,,,,,,CNTN3
,,,,,,,,,,,,BTN3A1,ARHGEF40,,,,,,,,CNTN4
,,,,,,,,,,,,CD6,BATF3,,,,,,,,CNTN5
,,,,,,,,,,,,TNFSF8,C20orf197,,,,,,,,CNTN6
,,,,,,,,,,,,ADAMTS17,CHEK2,,,,,,,,CNTNAP3
,,,,,,,,,,,,PRTG,FERMT3,,,,,,,,CNTNAP5
,,,,,,,,,,,,TRPC4,FGD4,,,,,,,,COBLL1
,,,,,,,,,,,,CALD1,FGL1,,,,,,,,COL10A1
,,,,,,,,,,,,CCDC122,GATAD2A,,,,,,,,COL11A1
,,,,,,,,,,,,CLDND1,IFI44L,,,,,,,,COL12A1
,,,,,,,,,,,,COL9A3,KCNIP1,,,,,,,,COL13A1
,,,,,,,,,,,,CPB2-AS1,MERTK,,,,,,,,COL14A1
,,,,,,,,,,,,EPN2-AS1,MOB3A,,,,,,,,COL15A1
,,,,,,,,,,,,KLHL4,PIK3R6,,,,,,,,COL18A1
,,,,,,,,,,,,LINC00862,PMEPA1,,,,,,,,COL1A2
,,,,,,,,,,,,PPP1R14A,S100A11,,,,,,,,COL20A1
,,,,,,,,,,,,PRIMA1,SAT1,,,,,,,,COL21A1
,,,,,,,,,,,,RASSF2,STEAP1B,,,,,,,,COL23A1
,,,,,,,,,,,,SMOC1,TMSB4X,,,,,,,,COL24A1
,,,,,,,,,,,,STK32A,UBA7,,,,,,,,COL25A1
,,,,,,,,,,,,THBS2,XAF1,,,,,,,,COL27A1
,,,,,,,,,,,,TRIM62,ZFAND6,,,,,,,,COL3A1
,,,,,,,,,,,,TXNIP,DRAM1,,,,,,,,COL4A1
,,,,,,,,,,,,VEZF1,GPR183,,,,,,,,COL4A2
,,,,,,,,,,,,WHRN,KDM7A,,,,,,,,COL4A3
,,,,,,,,,,,,ACVRL1,NAMPT,,,,,,,,COL4A4
,,,,,,,,,,,,PDZRN4,NFYC,,,,,,,,COL4A5
,,,,,,,,,,,,SLC4A4,PLCXD3,,,,,,,,COL4A6
,,,,,,,,,,,,ARHGEF4,PSMA1,,,,,,,,COL5A2
,,,,,,,,,,,,CABLES1,SLC2A9,,,,,,,,COL5A3
,,,,,,,,,,,,CRB1,AEBP1,,,,,,,,COL6A2
,,,,,,,,,,,,KCNIP1,ARMC3,,,,,,,,COL6A3
,,,,,,,,,,,,LRRK2,EIF4A3,,,,,,,,COL6A6
,,,,,,,,,,,,MIR3681HG,GALNT15,,,,,,,,COL8A1
,,,,,,,,,,,,PLCH1,MT2A,,,,,,,,COL8A2
,,,,,,,,,,,,SCN9A,OTUD1,,,,,,,,COL9A1
,,,,,,,,,,,,COL9A1,SCG2,,,,,,,,COL9A2
,,,,,,,,,,,,HIP1,SYNM,,,,,,,,COL9A3
,,,,,,,,,,,,HSPA2,ADM,,,,,,,,COLEC12
,,,,,,,,,,,,MATN2,APLNR,,,,,,,,COLGALT1
,,,,,,,,,,,,S100B,BAG3,,,,,,,,COLGALT2
,,,,,,,,,,,,TMEM151A,COL18A1,,,,,,,,COPE
,,,,,,,,,,,,TMEM88B,CSRNP1,,,,,,,,COQ2
,,,,,,,,,,,,TUBA1A,DPP10-AS1,,,,,,,,CORO1B
,,,,,,,,,,,,NAT8L,LPL,,,,,,,,COTL1
,,,,,,,,,,,,RNF182,MYL9,,,,,,,,CP
,,,,,,,,,,,,SP2-AS1,SOCS3,,,,,,,,CPA1
,,,,,,,,,,,,ABHD3,TRPC3,,,,,,,,CPA6
,,,,,,,,,,,,CSF3R,CNP,,,,,,,,CPAMD8
,,,,,,,,,,,,CTSH,FIS1,,,,,,,,CPB1
,,,,,,,,,,,,GLRX,INSIG1,,,,,,,,CPB2
,,,,,,,,,,,,IL10RA,KLF13,,,,,,,,CPB2-AS1
,,,,,,,,,,,,LILRB1,RPS16,,,,,,,,CPE
,,,,,,,,,,,,LYN,RPS21,,,,,,,,CPEB1
,,,,,,,,,,,,MS4A6A,SMARCA5,,,,,,,,CPED1
,,,,,,,,,,,,SWAP70,THRA,,,,,,,,CPM
,,,,,,,,,,,,TEP1,VWA1,,,,,,,,CPNE4
,,,,,,,,,,,,CRB2,ANXA2,,,,,,,,CPNE8
,,,,,,,,,,,,FTH1,ANXA3,,,,,,,,CPO
,,,,,,,,,,,,SUN2,CDH5,,,,,,,,CPOX
,,,,,,,,,,,,ZNF706,GIMAP7,,,,,,,,CPS1
,,,,,,,,,,,,BMPER,NOSTRIN,,,,,,,,CPSF4
,,,,,,,,,,,,GNAL,SYNE2,,,,,,,,CPT1A
,,,,,,,,,,,,HUNK,ATP10A,,,,,,,,CPTP
,,,,,,,,,,,,KITLG,ANTXR2,,,,,,,,CPVL
,,,,,,,,,,,,LRRTM4,C7,,,,,,,,CPXM2
,,,,,,,,,,,,NCALD,ISM1,,,,,,,,CR1
,,,,,,,,,,,,NELL1,LAMA2,,,,,,,,CRAT37
,,,,,,,,,,,,PLCB4,NKD1,,,,,,,,CRB1
,,,,,,,,,,,,PTPRB,NOTCH3,,,,,,,,CRB2
,,,,,,,,,,,,SLC35F3,PDGFRB,,,,,,,,CREB1
,,,,,,,,,,,,SLIT2,PPFIBP1,,,,,,,,CREB3
,,,,,,,,,,,,TMTC1,PRKCH,,,,,,,,CREB3L1
,,,,,,,,,,,,LINC00609,SPC25,,,,,,,,CREB3L2
,,,,,,,,,,,,GATAD2A,STARD8,,,,,,,,CREB3L4
,,,,,,,,,,,,IFI16,TPM1,,,,,,,,CREB5
,,,,,,,,,,,,ZFP36,DNAH7,,,,,,,,CREBL2
,,,,,,,,,,,,HLA-E,MAOB,,,,,,,,CREBZF
,,,,,,,,,,,,SAT1,COL4A2,,,,,,,,CREM
,,,,,,,,,,,,XAF1,NTN4,,,,,,,,CRH
,,,,,,,,,,,,AKNA,TMTC1,,,,,,,,CRHBP
,,,,,,,,,,,,FAM149A,AMOTL1,,,,,,,,CRIM1
,,,,,,,,,,,,IGSF6,ANOS1,,,,,,,,CRISPLD1
,,,,,,,,,,,,KCNK6,ARHGAP15,,,,,,,,CRISPLD2
,,,,,,,,,,,,MAML3,CXXC5,,,,,,,,CRLF1
,,,,,,,,,,,,MRC2,SFMBT2,,,,,,,,CRTC2
,,,,,,,,,,,,HNRNPC,SP100,,,,,,,,CRTC3-AS1
,,,,,,,,,,,,ZNF148,ZNF710,,,,,,,,CRX
,,,,,,,,,,,,ARHGEF28,FGF13,,,,,,,,CRYAB
,,,,,,,,,,,,CDH6,LINC01482,,,,,,,,CRYBG3
,,,,,,,,,,,,FHL5,MGAT1,,,,,,,,CSF1
,,,,,,,,,,,,LPL,MYO5B,,,,,,,,CSF1R
,,,,,,,,,,,,NHSL2,RNF144B,,,,,,,,CSF3R
,,,,,,,,,,,,SLC47A1,SST,,,,,,,,CSGALNACT1
,,,,,,,,,,,,SNTB1,VSIG4,,,,,,,,CSPG4
,,,,,,,,,,,,SYNE2,ZNF618,,,,,,,,CSRNP1
,,,,,,,,,,,,CD22,PDE1A,,,,,,,,CSRP1
,,,,,,,,,,,,CD55,ITGA1,,,,,,,,CSRP2
,,,,,,,,,,,,DEPTOR,RHBDF2,,,,,,,,CST3
,,,,,,,,,,,,ERMN,SYK,,,,,,,,CSTF2
,,,,,,,,,,,,FAM126A,ATP8B4,,,,,,,,CTBP1
,,,,,,,,,,,,GSN,CDH20,,,,,,,,CTBP1-AS
,,,,,,,,,,,,ITGA2,HS3ST3A1,,,,,,,,CTCF
,,,,,,,,,,,,KCNMB4,KAT2B,,,,,,,,CTCFL
,,,,,,,,,,,,LAMP2,NR1D2,,,,,,,,CTD-2350J17.1
,,,,,,,,,,,,PCA3,SLC6A20,,,,,,,,CTDSP1
,,,,,,,,,,,,RHOU,ZNF280D,,,,,,,,CTH
,,,,,,,,,,,,SH3TC2,SCML4,,,,,,,,CTNNA2
,,,,,,,,,,,,ZBTB20,AHCTF1,,,,,,,,CTNNB1
,,,,,,,,,,,,C8orf34,CDH10,,,,,,,,CTNS
,,,,,,,,,,,,PROX1,HMGCS1,,,,,,,,CTSB
,,,,,,,,,,,,THSD7B,KCTD8,,,,,,,,CTSC
,,,,,,,,,,,,UBASH3B,RFX7,,,,,,,,CTSH
,,,,,,,,,,,,ACSBG1,AKNA,,,,,,,,CTSL
,,,,,,,,,,,,AHCYL1,BROX,,,,,,,,CTSO
,,,,,,,,,,,,ANO6,CEACAM21,,,,,,,,CTSS
,,,,,,,,,,,,CLDN10,HS3ST4,,,,,,,,CTSZ
,,,,,,,,,,,,EDNRB,LPAR6,,,,,,,,CTTNBP2NL
,,,,,,,,,,,,GRIN2C,PLCG2,,,,,,,,CUBN
,,,,,,,,,,,,KCNE4,SMAP2,,,,,,,,CUX1
,,,,,,,,,,,,LATS2,TGFBR2,,,,,,,,CUX2
,,,,,,,,,,,,LMNTD1,ABCC9,,,,,,,,CX3CR1
,,,,,,,,,,,,MAOA,C1R,,,,,,,,CXCL12
,,,,,,,,,,,,MSI1,ENPEP,,,,,,,,CXCL14
,,,,,,,,,,,,MYBPC1,GLI3,,,,,,,,CXCL16
,,,,,,,,,,,,MYLK,S1PR3,,,,,,,,CXCR4
,,,,,,,,,,,,NWD1,DCLK2,,,,,,,,CXXC1
,,,,,,,,,,,,PDLIM3,HPSE2,,,,,,,,CXXC5
,,,,,,,,,,,,SLC1A2,MN1,,,,,,,,CYB5R1
,,,,,,,,,,,,SORBS3,PDLIM5,,,,,,,,CYB5R2
,,,,,,,,,,,,TRPM3,PLD5,,,,,,,,CYBA
,,,,,,,,,,,,ABCA6,ROR2,,,,,,,,CYBRD1
,,,,,,,,,,,,ACOT11,TACR1,,,,,,,,CYCS
,,,,,,,,,,,,APOE,TMEM196,,,,,,,,CYFIP1
,,,,,,,,,,,,BAALC,ANXA1,,,,,,,,CYP1B1
,,,,,,,,,,,,BARD1,EMILIN2,,,,,,,,CYP1B1-AS1
,,,,,,,,,,,,BBOX1,PROX1-AS1,,,,,,,,CYP27C1
,,,,,,,,,,,,EGFR,CCL2,,,,,,,,CYP39A1
,,,,,,,,,,,,ELOVL2,ICAM1,,,,,,,,CYP3A5
,,,,,,,,,,,,EMX2,ENO4,,,,,,,,CYP4F12
,,,,,,,,,,,,EPHB1,FAM107B,,,,,,,,CYP4F3
,,,,,,,,,,,,GLUL,HAPLN2,,,,,,,,CYP7B1
,,,,,,,,,,,,MFGE8,THSD7B,,,,,,,,CYSLTR1
,,,,,,,,,,,,MFHAS1,CYP1B1,,,,,,,,CYSLTR2
,,,,,,,,,,,,MID1,CXCL14,,,,,,,,CYTH4
,,,,,,,,,,,,MIDN,NID1,,,,,,,,CYTIP
,,,,,,,,,,,,NCAN,PROX1,,,,,,,,CYTL1
,,,,,,,,,,,,POU3F2,PTH1R,,,,,,,,CYYR1
,,,,,,,,,,,,PTPRM,SLC6A12,,,,,,,,CYYR1-AS1
,,,,,,,,,,,,RHPN2,LAMA3,,,,,,,,DAAM2
,,,,,,,,,,,,SVEP1,PPP1R1C,,,,,,,,DAB1
,,,,,,,,,,,,TTC23,AQP4,,,,,,,,DAB2
,,,,,,,,,,,,BTNL9,EMX2OS,,,,,,,,DACH1
,,,,,,,,,,,,SEMA4D,GABRG1,,,,,,,,DACH2
,,,,,,,,,,,,EFEMP1,RGMA,,,,,,,,DAGLB
,,,,,,,,,,,,ARHGEF6,SLC7A2,,,,,,,,DAP
,,,,,,,,,,,,ASIC4,BMP6,,,,,,,,DAPK2
,,,,,,,,,,,,CERS6,RELN,,,,,,,,DAPP1
,,,,,,,,,,,,DLGAP1,SP8,,,,,,,,DAZAP1
,,,,,,,,,,,,FAT3,ZFPM2,,,,,,,,DAZAP2
,,,,,,,,,,,,GPC6,ABTB2,,,,,,,,DBI
,,,,,,,,,,,,GRIK1,GPNMB,,,,,,,,DBP
,,,,,,,,,,,,OPHN1,MIR3681HG,,,,,,,,DBX2
,,,,,,,,,,,,PARP8,RASSF2,,,,,,,,DCBLD1
,,,,,,,,,,,,PIP4K2A,MSRA,,,,,,,,DCC
,,,,,,,,,,,,SLC1A1,PLXNA4,,,,,,,,DCDC2
,,,,,,,,,,,,ARHGAP6,ADNP,,,,,,,,DCDC2C
,,,,,,,,,,,,MAML2,C1QC,,,,,,,,DCHS2
,,,,,,,,,,,,TNS3,FCGBP,,,,,,,,DCLK2
,,,,,,,,,,,,LRRC1,JAK3,,,,,,,,DCN
,,,,,,,,,,,,MYO1E,LAPTM5,,,,,,,,DCST2
,,,,,,,,,,,,RYBP,LAT2,,,,,,,,DDAH1
,,,,,,,,,,,,ARID5B,LCP1,,,,,,,,DDAH2
,,,,,,,,,,,,GALNTL6,PRAM1,,,,,,,,DDB2
,,,,,,,,,,,,NETO1,RASGEF1C,,,,,,,,DDIT3
,,,,,,,,,,,,SATB1-AS1,SH3TC1,,,,,,,,DDIT4
,,,,,,,,,,,,SHISA9,SIGLEC10,,,,,,,,DDO
,,,,,,,,,,,,STXBP5-AS1,TNFSF13B,,,,,,,,DDR2
,,,,,,,,,,,,CSGALNACT1,ADRA1B,,,,,,,,DDX20
,,,,,,,,,,,,RIMKLB,PDE9A,,,,,,,,DDX21
,,,,,,,,,,,,SYT17,SYTL3,,,,,,,,DDX3Y
,,,,,,,,,,,,PLEKHH1,GRIK3,,,,,,,,DDX4
,,,,,,,,,,,,,MAMDC2,,,,,,,,DDX43
,,,,,,,,,,,,,MIR4435-2HG,,,,,,,,DDX53
,,,,,,,,,,,,,ADAMTS17,,,,,,,,DDX60
,,,,,,,,,,,,,CD83,,,,,,,,DDX60L
,,,,,,,,,,,,,CYBA,,,,,,,,DEAF1
,,,,,,,,,,,,,DLEU7,,,,,,,,DEF6
,,,,,,,,,,,,,LINC00886,,,,,,,,DENND1C
,,,,,,,,,,,,,MAP3K14,,,,,,,,DENND2A
,,,,,,,,,,,,,MSR1,,,,,,,,DENND2C
,,,,,,,,,,,,,PIK3CD,,,,,,,,DENND3
,,,,,,,,,,,,,PTPRM,,,,,,,,DEPDC1B
,,,,,,,,,,,,,SAMSN1,,,,,,,,DEPDC7
,,,,,,,,,,,,,SLC4A7,,,,,,,,DEPTOR
,,,,,,,,,,,,,SMCO4,,,,,,,,DERA
,,,,,,,,,,,,,TG,,,,,,,,DGAT2L6
,,,,,,,,,,,,,TOX3,,,,,,,,DGCR8
,,,,,,,,,,,,,ZNF124,,,,,,,,DGKB
,,,,,,,,,,,,,COL5A3,,,,,,,,DGKG
,,,,,,,,,,,,,PAMR1,,,,,,,,DGKH
,,,,,,,,,,,,,PRKG1,,,,,,,,DHCR24
,,,,,,,,,,,,,RGS20,,,,,,,,DHCR7
,,,,,,,,,,,,,SLC14A1,,,,,,,,DHRS3
,,,,,,,,,,,,,IGF2BP2,,,,,,,,DHRS9
,,,,,,,,,,,,,PTGDR,,,,,,,,DHX36
,,,,,,,,,,,,,ARHGAP42,,,,,,,,DIAPH2
,,,,,,,,,,,,,DDAH1,,,,,,,,DIAPH2-AS1
,,,,,,,,,,,,,HAP1,,,,,,,,DIAPH3
,,,,,,,,,,,,,PCDH15,,,,,,,,DIDO1
,,,,,,,,,,,,,PCSK5,,,,,,,,DIO1
,,,,,,,,,,,,,PLSCR4,,,,,,,,DIO2
,,,,,,,,,,,,,PTN,,,,,,,,DIO2-AS1
,,,,,,,,,,,,,SPRY4,,,,,,,,DIO3OS
,,,,,,,,,,,,,STK32A,,,,,,,,DIRC3
,,,,,,,,,,,,,TMEM132C,,,,,,,,DIS3
,,,,,,,,,,,,,ZNF423,,,,,,,,DISC1
,,,,,,,,,,,,,AKAP12,,,,,,,,DISC1FP1
,,,,,,,,,,,,,ARHGAP29,,,,,,,,DISP1
,,,,,,,,,,,,,CNR1,,,,,,,,DKK2
,,,,,,,,,,,,,CNTN6,,,,,,,,DLC1
,,,,,,,,,,,,,GPM6A,,,,,,,,DLEU1
,,,,,,,,,,,,,NLGN4Y,,,,,,,,DLEU7
,,,,,,,,,,,,,TFDP2,,,,,,,,DLGAP1
,,,,,,,,,,,,,VWC2L,,,,,,,,DLGAP1-AS5
,,,,,,,,,,,,,ACVR1,,,,,,,,DLGAP2
,,,,,,,,,,,,,ADAMTSL2,,,,,,,,DLL1
,,,,,,,,,,,,,AKR1A1,,,,,,,,DLL4
,,,,,,,,,,,,,APOC1,,,,,,,,DLX1
,,,,,,,,,,,,,C5AR2,,,,,,,,DLX2
,,,,,,,,,,,,,DDX21,,,,,,,,DLX4
,,,,,,,,,,,,,FAM118A,,,,,,,,DLX5
,,,,,,,,,,,,,FCGRT,,,,,,,,DLX6
,,,,,,,,,,,,,FHOD1,,,,,,,,DLX6-AS1
,,,,,,,,,,,,,GAS2L3,,,,,,,,DMAP1
,,,,,,,,,,,,,GNA15,,,,,,,,DMBX1
,,,,,,,,,,,,,GRK5,,,,,,,,DMC1
,,,,,,,,,,,,,HPGDS,,,,,,,,DMRT1
,,,,,,,,,,,,,HSPA5,,,,,,,,DMRT2
,,,,,,,,,,,,,HSPB1,,,,,,,,DMRT3
,,,,,,,,,,,,,HSPD1,,,,,,,,DMRTA1
,,,,,,,,,,,,,IER2,,,,,,,,DMRTA2
,,,,,,,,,,,,,IKBIP,,,,,,,,DMRTC2
,,,,,,,,,,,,,ITGA5,,,,,,,,DNAH11
,,,,,,,,,,,,,KLHL6-AS1,,,,,,,,DNAH12
,,,,,,,,,,,,,LINC00484,,,,,,,,DNAH17
,,,,,,,,,,,,,MIR3142HG,,,,,,,,DNAH7
,,,,,,,,,,,,,OTULIN,,,,,,,,DNAJA4
,,,,,,,,,,,,,P2RX4,,,,,,,,DNAJB1
,,,,,,,,,,,,,P2RY6,,,,,,,,DNAJC21
,,,,,,,,,,,,,PAPSS2,,,,,,,,DNAJC22
,,,,,,,,,,,,,PLEKHG2,,,,,,,,DNM1P46
,,,,,,,,,,,,,RGS18,,,,,,,,DNM3OS
,,,,,,,,,,,,,RNASET2,,,,,,,,DNMT1
,,,,,,,,,,,,,RNF114,,,,,,,,DNMT3A
,,,,,,,,,,,,,RYR1,,,,,,,,DNTTIP1
,,,,,,,,,,,,,S100Z,,,,,,,,DOCK11
,,,,,,,,,,,,,SEC24D,,,,,,,,DOCK2
,,,,,,,,,,,,,SLFN11,,,,,,,,DOCK4-AS1
,,,,,,,,,,,,,TNFRSF10B,,,,,,,,DOCK5
,,,,,,,,,,,,,PHYHD1,,,,,,,,DOCK6
,,,,,,,,,,,,,SMAD9,,,,,,,,DOCK8
,,,,,,,,,,,,,LINC00299,,,,,,,,DOCK9-AS1
,,,,,,,,,,,,,WDR49,,,,,,,,DOHH
,,,,,,,,,,,,,CTNNA2,,,,,,,,DOK1
,,,,,,,,,,,,,AXL,,,,,,,,DOK3
,,,,,,,,,,,,,SH3BP2,,,,,,,,DOK6
,,,,,,,,,,,,,ESRRG,,,,,,,,DPEP2
,,,,,,,,,,,,,PDGFB,,,,,,,,DPF1
,,,,,,,,,,,,,SLC8A1,,,,,,,,DPF2
,,,,,,,,,,,,,CSF1R,,,,,,,,DPP10-AS1
,,,,,,,,,,,,,TMEM156,,,,,,,,DPP10-AS3
,,,,,,,,,,,,,ARHGDIB,,,,,,,,DPRX
,,,,,,,,,,,,,PLAC8,,,,,,,,DPYD-AS1
,,,,,,,,,,,,,ALK,,,,,,,,DPYSL3
,,,,,,,,,,,,,AMZ1,,,,,,,,DPYSL5
,,,,,,,,,,,,,LINC00298,,,,,,,,DR1
,,,,,,,,,,,,,PID1,,,,,,,,DRAIC
,,,,,,,,,,,,,PITPNC1,,,,,,,,DRAM1
,,,,,,,,,,,,,PRTG,,,,,,,,DRAP1
,,,,,,,,,,,,,INPP4B,,,,,,,,DRGX
,,,,,,,,,,,,,SYT1,,,,,,,,DSC2
,,,,,,,,,,,,,TENM4,,,,,,,,DSCAM
,,,,,,,,,,,,,PRSS23,,,,,,,,DSP
,,,,,,,,,,,,,ADAM12,,,,,,,,DTHD1
,,,,,,,,,,,,,CD9,,,,,,,,DTL
,,,,,,,,,,,,,CPB2,,,,,,,,DTNA
,,,,,,,,,,,,,MEGF11,,,,,,,,DTX3L
,,,,,,,,,,,,,MYRF,,,,,,,,DUOX1
,,,,,,,,,,,,,NOS1,,,,,,,,DUS2
,,,,,,,,,,,,,PRIMA1,,,,,,,,DUS3L
,,,,,,,,,,,,,SEMA5A,,,,,,,,DUSP1
,,,,,,,,,,,,,SNX22,,,,,,,,DUSP10
,,,,,,,,,,,,,THBS2,,,,,,,,DUSP16
,,,,,,,,,,,,,TPTEP1,,,,,,,,DUSP2
,,,,,,,,,,,,,CYYR1,,,,,,,,DUSP22
,,,,,,,,,,,,,DLL4,,,,,,,,DUSP26
,,,,,,,,,,,,,MYCT1,,,,,,,,DUSP5
,,,,,,,,,,,,,PAQR5,,,,,,,,DUSP6
,,,,,,,,,,,,,TM4SF18,,,,,,,,DUX4
,,,,,,,,,,,,,PDGFRA,,,,,,,,DUXA
,,,,,,,,,,,,,ARHGEF4,,,,,,,,DYSF
,,,,,,,,,,,,,CHST11,,,,,,,,E2F1
,,,,,,,,,,,,,ETV1,,,,,,,,E2F2
,,,,,,,,,,,,,FLRT2,,,,,,,,E2F3
,,,,,,,,,,,,,PDZRN4,,,,,,,,E2F4
,,,,,,,,,,,,,SAMD4A,,,,,,,,E2F5
,,,,,,,,,,,,,GSG1L,,,,,,,,E2F6
,,,,,,,,,,,,,MPPED2,,,,,,,,E2F7
,,,,,,,,,,,,,MYO16,,,,,,,,E2F8
,,,,,,,,,,,,,BEST3,,,,,,,,E4F1
,,,,,,,,,,,,,PHLDB1,,,,,,,,EAF2
,,,,,,,,,,,,,PLPPR1,,,,,,,,EBF1
,,,,,,,,,,,,,RNF182,,,,,,,,EBF2
,,,,,,,,,,,,,AKAP13,,,,,,,,EBF3
,,,,,,,,,,,,,AMOT,,,,,,,,EBF4
,,,,,,,,,,,,,ARHGEF10L,,,,,,,,EBI3
,,,,,,,,,,,,,CARD8,,,,,,,,ECHDC3
,,,,,,,,,,,,,CASP1,,,,,,,,ECM2
,,,,,,,,,,,,,CCDC26,,,,,,,,ECSIT
,,,,,,,,,,,,,CCR1,,,,,,,,ECT2
,,,,,,,,,,,,,CD37,,,,,,,,EDA
,,,,,,,,,,,,,CDCP1,,,,,,,,EDA2R
,,,,,,,,,,,,,CLEC5A,,,,,,,,EDN1
,,,,,,,,,,,,,CREBL2,,,,,,,,EDNRA
,,,,,,,,,,,,,CYFIP1,,,,,,,,EDNRB
,,,,,,,,,,,,,DOCK4-AS1,,,,,,,,EDNRB-AS1
,,,,,,,,,,,,,DSC2,,,,,,,,EEF1B2
,,,,,,,,,,,,,FCGR1B,,,,,,,,EEF1D
,,,,,,,,,,,,,GNB4,,,,,,,,EFCAB13
,,,,,,,,,,,,,GPR132,,,,,,,,EFCAB14-AS1
,,,,,,,,,,,,,HK2,,,,,,,,EFEMP1
,,,,,,,,,,,,,HLA-DMB,,,,,,,,EFHD1
,,,,,,,,,,,,,HLA-DPB1,,,,,,,,EFNA1
,,,,,,,,,,,,,KCTD12,,,,,,,,EFNA5
,,,,,,,,,,,,,KLHL6,,,,,,,,EFS
,,,,,,,,,,,,,LAP3,,,,,,,,EGFEM1P
,,,,,,,,,,,,,LINC01410,,,,,,,,EGFL7
,,,,,,,,,,,,,MAN2B1,,,,,,,,EGFLAM
,,,,,,,,,,,,,MGAM,,,,,,,,EGFR
,,,,,,,,,,,,,MIATNB,,,,,,,,EGLN3
,,,,,,,,,,,,,NABP1,,,,,,,,EGR1
,,,,,,,,,,,,,NCK2,,,,,,,,EGR2
,,,,,,,,,,,,,NRP1,,,,,,,,EGR3
,,,,,,,,,,,,,OGFRL1,,,,,,,,EGR4
,,,,,,,,,,,,,PDGFC,,,,,,,,EHBP1L1
,,,,,,,,,,,,,PDPN,,,,,,,,EHD4
,,,,,,,,,,,,,PLTP,,,,,,,,EHF
,,,,,,,,,,,,,RASSF3,,,,,,,,EIF4A3
,,,,,,,,,,,,,RCBTB2,,,,,,,,EIF5A2
,,,,,,,,,,,,,RNF135,,,,,,,,ELAVL2
,,,,,,,,,,,,,SAMHD1,,,,,,,,ELF1
,,,,,,,,,,,,,SEC14L1,,,,,,,,ELF2
,,,,,,,,,,,,,SH2D4A,,,,,,,,ELF3
,,,,,,,,,,,,,SORL1,,,,,,,,ELF4
,,,,,,,,,,,,,SSPN,,,,,,,,ELF5
,,,,,,,,,,,,,STK17B,,,,,,,,ELK1
,,,,,,,,,,,,,SUSD3,,,,,,,,ELK3
,,,,,,,,,,,,,OLMALINC,,,,,,,,ELK4
,,,,,,,,,,,,,ROR1,,,,,,,,ELL2
,,,,,,,,,,,,,ZNF532,,,,,,,,ELMO1-AS1
,,,,,,,,,,,,,ZNF706,,,,,,,,ELN
,,,,,,,,,,,,,EPHA3,,,,,,,,ELOVL1
,,,,,,,,,,,,,FKBP5,,,,,,,,ELOVL2
,,,,,,,,,,,,,RUNDC3B,,,,,,,,ELOVL5
,,,,,,,,,,,,,STAU2,,,,,,,,ELOVL7
,,,,,,,,,,,,,IRF2,,,,,,,,EMB
,,,,,,,,,,,,,PRNP,,,,,,,,EMC10
,,,,,,,,,,,,,CDH12,,,,,,,,EMCN
,,,,,,,,,,,,,CDH9,,,,,,,,EMID1
,,,,,,,,,,,,,ADGRE2,,,,,,,,EMILIN1
,,,,,,,,,,,,,C1RL,,,,,,,,EMILIN2
,,,,,,,,,,,,,CD53,,,,,,,,EML3
,,,,,,,,,,,,,DTX3L,,,,,,,,EML4
,,,,,,,,,,,,,FNDC3B,,,,,,,,EMP1
,,,,,,,,,,,,,GNA13,,,,,,,,EMP2
,,,,,,,,,,,,,HLA-B,,,,,,,,EMP3
,,,,,,,,,,,,,LYN,,,,,,,,EMX1
,,,,,,,,,,,,,NFATC3,,,,,,,,EMX2
,,,,,,,,,,,,,PTER,,,,,,,,EMX2OS
,,,,,,,,,,,,,SLC25A37,,,,,,,,EN2
,,,,,,,,,,,,,TLE3,,,,,,,,ENG
,,,,,,,,,,,,,ARHGAP9,,,,,,,,ENO1
,,,,,,,,,,,,,ATP11C,,,,,,,,ENO4
,,,,,,,,,,,,,CNPY3,,,,,,,,ENOSF1
,,,,,,,,,,,,,DIAPH2-AS1,,,,,,,,ENOX2
,,,,,,,,,,,,,HCK,,,,,,,,ENPEP
,,,,,,,,,,,,,KCNQ1,,,,,,,,ENPP1
,,,,,,,,,,,,,LY96,,,,,,,,ENPP2
,,,,,,,,,,,,,NAPSB,,,,,,,,ENPP6
,,,,,,,,,,,,,PECAM1,,,,,,,,ENTHD1
,,,,,,,,,,,,,SRGAP2-AS1,,,,,,,,ENTPD1
,,,,,,,,,,,,,STAB1,,,,,,,,ENTPD1-AS1
,,,,,,,,,,,,,TMC8,,,,,,,,ENTPD2
,,,,,,,,,,,,,ZC3HAV1,,,,,,,,EOMES
,,,,,,,,,,,,,ZFP36L2,,,,,,,,EP300
,,,,,,,,,,,,,CREB1,,,,,,,,EPAS1
,,,,,,,,,,,,,ZNF148,,,,,,,,EPB41L4A
,,,,,,,,,,,,,ZNF207,,,,,,,,EPHA1-AS1
,,,,,,,,,,,,,COL5A2,,,,,,,,EPHA2
,,,,,,,,,,,,,LAMB2,,,,,,,,EPHA3
,,,,,,,,,,,,,ZIC1,,,,,,,,EPHA5
,,,,,,,,,,,,,RGS5,,,,,,,,EPHA6
,,,,,,,,,,,,,ACAP1,,,,,,,,EPHA7
,,,,,,,,,,,,,CD247,,,,,,,,EPHB1
,,,,,,,,,,,,,CLIC4,,,,,,,,EPHX1
,,,,,,,,,,,,,CREB3L2,,,,,,,,EPN2
,,,,,,,,,,,,,LRP2,,,,,,,,EPN2-AS1
,,,,,,,,,,,,,MOB3B,,,,,,,,EPOR
