_MEMBER_data_imp_1 - 94.0-96.0,_MEMBER_data_imp_1 - 96.0-98.0,_MEMBER_data_imp_1 - 98.0-100.0,_LogP_data_imp_1 - 94.0-96.0,_LogP_data_imp_1 - 96.0-98.0,_LogP_data_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,-2.8,0,0,hsa05135,Yersinia infection,M100,1,0
0,1,0,0,-3.6,0,R-HSA-8941326,RUNX2 regulates bone development,M010,1,0
1,0,0,-2.4,0,0,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,M100,1,0
1,0,0,-2,0,0,R-HSA-8875555,MET activates RAP1 and RAC1,M100,1,0
1,0,0,-2,0,0,GO:0035470,positive regulation of vascular wound healing,M100,1,0
0,0,1,0,0,-2.1,GO:0019370,leukotriene biosynthetic process,M001,1,0
1,0,0,-3.6,0,0,GO:0030036,actin cytoskeleton organization,M100,1,0
1,0,0,-2.6,0,0,GO:0007265,Ras protein signal transduction,M100,1,0
1,0,0,-2,0,0,GO:0070669,response to interleukin-2,M100,1,0
1,0,0,-2.4,0,0,GO:0045912,negative regulation of carbohydrate metabolic process,M100,1,0
0,1,0,0,-2,0,R-HSA-201681,TCF dependent signaling in response to WNT,M010,1,0
0,0,1,0,0,-2.8,GO:0002532,production of molecular mediator involved in inflammatory response,M001,1,0
0,1,0,0,-2.1,0,GO:0061158,3'-UTR-mediated mRNA destabilization,M010,1,0
1,0,0,-2,0,0,GO:0095500,acetylcholine receptor signaling pathway,M100,1,0
0,0,1,0,0,-2.6,R-HSA-8939245,RUNX1 regulates transcription of genes involved in BCR signaling,M001,1,0
1,0,0,-2,0,0,GO:0038113,interleukin-9-mediated signaling pathway,M100,1,0
0,0,1,0,0,-2.3,GO:0060509,type I pneumocyte differentiation,M001,1,0
0,0,1,0,0,-2.6,GO:0002861,regulation of inflammatory response to antigenic stimulus,M001,1,0
0,1,0,0,-3.2,0,GO:0022604,regulation of cell morphogenesis,M010,1,0
0,0,1,0,0,-2.3,R-HSA-525793,Myogenesis,M001,1,0
0,0,1,0,0,-2.1,GO:0046620,regulation of organ growth,M001,1,0
0,1,0,0,-2.1,0,GO:0098883,synapse pruning,M010,1,0
0,0,1,0,0,-2.5,GO:0006869,lipid transport,M001,1,0
1,0,0,-2,0,0,GO:0018210,peptidyl-threonine modification,M100,1,0
0,1,0,0,-3.3,0,GO:0018212,peptidyl-tyrosine modification,M010,1,0
0,0,1,0,0,-2.4,GO:0045471,response to ethanol,M001,1,0
0,1,0,0,-2.6,0,GO:0045087,innate immune response,M010,1,0
0,1,0,0,-3.5,0,GO:0021952,central nervous system projection neuron axonogenesis,M010,1,0
1,0,0,-2.4,0,0,R-HSA-2029481,FCGR activation,M100,1,0
0,0,1,0,0,-3.7,GO:0071425,hematopoietic stem cell proliferation,M001,1,0
1,0,0,-3.1,0,0,GO:0002360,T cell lineage commitment,M100,1,0
0,1,0,0,-2.4,0,GO:0032793,positive regulation of CREB transcription factor activity,M010,1,0
0,1,0,0,-2.1,0,R-HSA-451306,Ionotropic activity of kainate receptors,M010,1,0
1,0,0,-3.4,0,0,GO:0060363,cranial suture morphogenesis,M100,1,0
1,0,0,-2,0,0,WP4142,Metabolism of sphingolipids in ER and Golgi apparatus,M100,1,0
0,1,0,0,-2.2,0,GO:0060603,mammary gland duct morphogenesis,M010,1,0
0,1,0,0,-2.6,0,GO:0051058,negative regulation of small GTPase mediated signal transduction,M010,1,0
1,0,0,-2.7,0,0,GO:1902992,negative regulation of amyloid precursor protein catabolic process,M100,1,0
1,0,0,-3.3,0,0,GO:0043547,positive regulation of GTPase activity,M100,1,0
0,1,0,0,-2.5,0,GO:0010517,regulation of phospholipase activity,M010,1,0
1,0,0,-2.1,0,0,WP4217,Ebola virus infection in host,M100,1,0
1,0,0,-2.2,0,0,GO:0050672,negative regulation of lymphocyte proliferation,M100,1,0
1,0,0,-2.5,0,0,GO:0001779,natural killer cell differentiation,M100,1,0
0,1,0,0,-2.1,0,R-HSA-6798695,Neutrophil degranulation,M010,1,0
1,0,0,-2.4,0,0,R-HSA-9671555,Signaling by PDGFR in disease,M100,1,0
0,0,1,0,0,-2.1,WP1991,SRF and miRs in smooth muscle differentiation and proliferation,M001,1,0
0,1,0,0,-2,0,GO:1905562,regulation of vascular endothelial cell proliferation,M010,1,0
0,0,1,0,0,-2.7,WP1591,Heart development,M001,1,0
1,0,0,-2.1,0,0,GO:0032642,regulation of chemokine production,M100,1,0
0,1,0,0,-2.4,0,GO:1902742,apoptotic process involved in development,M010,1,0
0,1,0,0,-2,0,R-HSA-1839124,FGFR1 mutant receptor activation,M010,1,0
0,1,0,0,-2.4,0,GO:0072102,glomerulus morphogenesis,M010,1,0
1,0,0,-2.4,0,0,GO:0046636,negative regulation of alpha-beta T cell activation,M100,1,0
0,1,0,0,-2.1,0,R-HSA-1912399,Pre-NOTCH Processing in the Endoplasmic Reticulum,M010,1,0
1,0,0,-2.4,0,0,GO:0097152,mesenchymal cell apoptotic process,M100,1,0
1,0,0,-4.1,0,0,GO:0009101,glycoprotein biosynthetic process,M100,1,0
0,1,0,0,-2.4,0,GO:1900274,regulation of phospholipase C activity,M010,1,0
1,0,0,-2.3,0,0,GO:0002071,glandular epithelial cell maturation,M100,1,0
0,1,0,0,-2,0,GO:0043586,tongue development,M010,1,0
0,0,1,0,0,-3,GO:0071715,icosanoid transport,M001,1,0
1,0,0,-2,0,0,GO:0070243,regulation of thymocyte apoptotic process,M100,1,0
0,0,1,0,0,-3,GO:0060018,astrocyte fate commitment,M001,1,0
1,0,0,-2.3,0,0,GO:0051775,response to redox state,M100,1,0
1,0,0,-2,0,0,WP4582,Cancer immunotherapy by CTLA4 blockade,M100,1,0
1,0,0,-2.1,0,0,M234,PID IL2 STAT5 PATHWAY,M100,1,0
0,1,0,0,-2.8,0,R-HSA-2197563,NOTCH2 intracellular domain regulates transcription,M010,1,0
0,1,0,0,-2.8,0,GO:0034330,cell junction organization,M010,1,0
0,0,1,0,0,-2.1,GO:0034616,response to laminar fluid shear stress,M001,1,0
1,0,0,-2.4,0,0,hsa04926,Relaxin signaling pathway,M100,1,0
0,1,0,0,-4.5,0,GO:0007411,axon guidance,M010,1,0
1,0,0,-2.2,0,0,GO:0070228,regulation of lymphocyte apoptotic process,M100,1,0
0,1,0,0,-3.2,0,R-HSA-2022923,Dermatan sulfate biosynthesis,M010,1,0
1,0,0,-2.1,0,0,GO:1990869,cellular response to chemokine,M100,1,0
0,0,1,0,0,-2.2,M44,PID HIF2PATHWAY,M001,1,0
1,0,0,-3.8,0,0,GO:0042327,positive regulation of phosphorylation,M100,1,0
0,1,0,0,-3.1,0,GO:0032653,regulation of interleukin-10 production,M010,1,0
1,0,0,-2.4,0,0,GO:0038095,Fc-epsilon receptor signaling pathway,M100,1,0
0,0,1,0,0,-2.6,R-HSA-210990,PECAM1 interactions,M001,1,0
0,0,1,0,0,-3,GO:0002714,positive regulation of B cell mediated immunity,M001,1,0
1,0,0,-2.4,0,0,M1718,SIG IL4RECEPTOR IN B LYPHOCYTES,M100,1,0
1,0,0,-3.6,0,0,GO:0009100,glycoprotein metabolic process,M100,1,0
0,0,1,0,0,-2,GO:0042098,T cell proliferation,M001,1,0
0,1,0,0,-3.1,0,M33,PID GLYPICAN 1PATHWAY,M010,1,0
0,0,1,0,0,-2.1,GO:0002820,negative regulation of adaptive immune response,M001,1,0
1,0,0,-2.1,0,0,GO:0046677,response to antibiotic,M100,1,0
1,0,0,-2.1,0,0,GO:0070098,chemokine-mediated signaling pathway,M100,1,0
0,0,1,0,0,-2.3,GO:0045830,positive regulation of isotype switching,M001,1,0
1,0,0,-3.2,0,0,hsa04211,Longevity regulating pathway,M100,1,0
1,0,0,-2.6,0,0,WP3646,Hepatitis C and hepatocellular carcinoma,M100,1,0
1,0,0,-2.8,0,0,GO:0007599,hemostasis,M100,1,0
1,0,0,-2.7,0,0,GO:0050768,negative regulation of neurogenesis,M100,1,0
0,1,0,0,-2.4,0,GO:0003160,endocardium morphogenesis,M010,1,0
0,1,0,0,-2.1,0,GO:0010912,positive regulation of isomerase activity,M010,1,0
1,0,0,-2.1,0,0,GO:0007264,small GTPase mediated signal transduction,M100,1,0
1,0,0,-2.7,0,0,GO:0050817,coagulation,M100,1,0
0,0,1,0,0,-2.6,GO:0045059,positive thymic T cell selection,M001,1,0
1,0,0,-2.1,0,0,GO:1990868,response to chemokine,M100,1,0
1,0,0,-2,0,0,GO:1905710,positive regulation of membrane permeability,M100,1,0
1,0,0,-3.1,0,0,R-HSA-75892,Platelet Adhesion to exposed collagen,M100,1,0
0,1,0,0,-2.3,0,GO:0035904,aorta development,M010,1,0
0,1,0,0,-2.6,0,GO:0030838,positive regulation of actin filament polymerization,M010,1,0
1,0,0,-2.4,0,0,GO:0050832,defense response to fungus,M100,1,0
0,1,0,0,-2.1,0,GO:0071732,cellular response to nitric oxide,M010,1,0
0,1,0,0,-2,0,GO:0035162,embryonic hemopoiesis,M010,1,0
1,0,0,-3.2,0,0,GO:0032703,negative regulation of interleukin-2 production,M100,1,0
1,0,0,-2.5,0,0,hsa04371,Apelin signaling pathway,M100,1,0
0,0,1,0,0,-3,GO:0061035,regulation of cartilage development,M001,1,0
0,1,0,0,-2.1,0,R-HSA-3595172,Defective CHST3 causes SEDCJD,M010,1,0
0,1,0,0,-3.2,0,GO:0021955,central nervous system neuron axonogenesis,M010,1,0
1,0,0,-2.5,0,0,hsa04640,Hematopoietic cell lineage,M100,1,0
0,0,1,0,0,-2.7,GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",M001,1,0
1,0,0,-2.7,0,0,GO:1990840,response to lectin,M100,1,0
0,1,0,0,-3.3,0,GO:0030225,macrophage differentiation,M010,1,0
0,1,0,0,-2,0,R-HSA-448424,Interleukin-17 signaling,M010,1,0
0,0,1,0,0,-2.3,hsa05132,Salmonella infection,M001,1,0
0,1,0,0,-4.7,0,GO:0061564,axon development,M010,1,0
0,1,0,0,-3.1,0,GO:0060627,regulation of vesicle-mediated transport,M010,1,0
0,1,0,0,-2.6,0,GO:0060795,cell fate commitment involved in formation of primary germ layer,M010,1,0
1,0,0,-2.3,0,0,hsa04923,Regulation of lipolysis in adipocytes,M100,1,0
1,0,0,-3.5,0,0,GO:0060397,growth hormone receptor signaling pathway via JAK-STAT,M100,1,0
0,0,1,0,0,-2.9,GO:0045662,negative regulation of myoblast differentiation,M001,1,0
0,1,0,0,-3.5,0,GO:0035418,protein localization to synapse,M010,1,0
0,0,1,0,0,-2.3,GO:0015732,prostaglandin transport,M001,1,0
0,1,0,0,-2.4,0,GO:0150076,neuroinflammatory response,M010,1,0
1,0,0,-2.4,0,0,GO:0050854,regulation of antigen receptor-mediated signaling pathway,M100,1,0
0,1,0,0,-2,0,GO:0048333,mesodermal cell differentiation,M010,1,0
0,0,1,0,0,-2.8,GO:0002712,regulation of B cell mediated immunity,M001,1,0
0,1,0,0,-2.3,0,GO:0048593,camera-type eye morphogenesis,M010,1,0
1,0,0,-2.5,0,0,GO:0010634,positive regulation of epithelial cell migration,M100,1,0
1,0,0,-3.1,0,0,GO:1902074,response to salt,M100,1,0
0,1,0,0,-2.4,0,R-HSA-5607764,CLEC7A (Dectin-1) signaling,M010,1,0
0,1,0,0,-2.9,0,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,M010,1,0
0,1,0,0,-2.8,0,GO:0021761,limbic system development,M010,1,0
1,0,0,-4.4,0,0,hsa04730,Long-term depression,M100,1,0
0,1,0,0,-2.1,0,GO:0048711,positive regulation of astrocyte differentiation,M010,1,0
1,0,0,-2.4,0,0,GO:0038093,Fc receptor signaling pathway,M100,1,0
0,1,0,0,-3.4,0,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,M010,1,0
0,1,0,0,-2.1,0,R-HSA-451308,Activation of Ca-permeable Kainate Receptor,M010,1,0
0,1,0,0,-2.4,0,hsa04390,Hippo signaling pathway,M010,1,0
0,0,1,0,0,-2,R-HSA-383280,Nuclear Receptor transcription pathway,M001,1,0
0,1,0,0,-2.1,0,GO:0072104,glomerular capillary formation,M010,1,0
0,0,1,0,0,-2.1,R-HSA-381753,Olfactory Signaling Pathway,M001,1,0
0,1,0,0,-2,0,GO:0044331,cell-cell adhesion mediated by cadherin,M010,1,0
0,0,1,0,0,-2.1,GO:0045620,negative regulation of lymphocyte differentiation,M001,1,0
0,0,1,0,0,-2.1,GO:0006691,leukotriene metabolic process,M001,1,0
1,0,0,-2.2,0,0,R-HSA-202733,Cell surface interactions at the vascular wall,M100,1,0
0,1,0,0,-2.1,0,GO:0060214,endocardium formation,M010,1,0
0,1,0,0,-2.5,0,GO:0045599,negative regulation of fat cell differentiation,M010,1,0
0,1,0,0,-3.7,0,GO:0003231,cardiac ventricle development,M010,1,0
1,0,0,-2.4,0,0,M48,PID MET PATHWAY,M100,1,0
0,1,0,0,-3.9,0,GO:0072189,ureter development,M010,1,0
1,0,0,-2.6,0,0,GO:0055059,asymmetric neuroblast division,M100,1,0
0,1,0,0,-2,0,R-HSA-5655302,Signaling by FGFR1 in disease,M010,1,0
1,0,0,-3,0,0,GO:2000772,regulation of cellular senescence,M100,1,0
1,0,0,-2.7,0,0,WP4255,Non small cell lung cancer,M100,1,0
1,0,0,-2.3,0,0,R-HSA-912526,Interleukin receptor SHC signaling,M100,1,0
0,1,0,0,-2.2,0,GO:0009595,detection of biotic stimulus,M010,1,0
0,1,0,0,-3.2,0,GO:0009725,response to hormone,M010,1,0
0,1,0,0,-2.8,0,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",M010,1,0
0,1,0,0,-2,0,GO:1903307,positive regulation of regulated secretory pathway,M010,1,0
1,0,0,-2.4,0,0,hsa00510,N-Glycan biosynthesis,M100,1,0
0,1,0,0,-2.9,0,R-HSA-8940973,RUNX2 regulates osteoblast differentiation,M010,1,0
1,0,0,-2.1,0,0,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,M100,1,0
0,0,1,0,0,-2.1,GO:0150079,negative regulation of neuroinflammatory response,M001,1,0
0,1,0,0,-3.8,0,WP5094,Orexin receptor pathway,M010,1,0
1,0,0,-3.5,0,0,GO:0006897,endocytosis,M100,1,0
1,0,0,-2.6,0,0,R-HSA-163615,PKA activation,M100,1,0
0,1,0,0,-3.3,0,WP4823,Genes controlling nephrogenesis,M010,1,0
1,0,0,-2.1,0,0,WP2324,AGE RAGE pathway,M100,1,0
0,1,0,0,-4,0,GO:0006959,humoral immune response,M010,1,0
1,0,0,-2.1,0,0,M177,PID EPHA FWDPATHWAY,M100,1,0
1,0,0,-2.1,0,0,R-HSA-1980143,Signaling by NOTCH1,M100,1,0
0,1,0,0,-2.8,0,WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,M010,1,0
0,1,0,0,-2.1,0,GO:0002832,negative regulation of response to biotic stimulus,M010,1,0
0,1,0,0,-2.1,0,GO:0062237,protein localization to postsynapse,M010,1,0
1,0,0,-2.1,0,0,R-HSA-451927,Interleukin-2 family signaling,M100,1,0
1,0,0,-4.2,0,0,GO:0098657,import into cell,M100,1,0
1,0,0,-2.7,0,0,GO:0060396,growth hormone receptor signaling pathway,M100,1,0
0,0,1,0,0,-3.5,GO:0050680,negative regulation of epithelial cell proliferation,M001,1,0
1,0,0,-2.6,0,0,GO:0090066,regulation of anatomical structure size,M100,1,0
0,0,1,0,0,-2,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,M001,1,0
0,1,0,0,-2.8,0,GO:0048738,cardiac muscle tissue development,M010,1,0
0,0,1,0,0,-2.1,GO:0043306,positive regulation of mast cell degranulation,M001,1,0
0,0,1,0,0,-2.1,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M001,1,0
0,1,0,0,-2,0,GO:0015909,long-chain fatty acid transport,M010,1,0
0,1,0,0,-3.1,0,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,M010,1,0
0,0,1,0,0,-2.4,GO:0045661,regulation of myoblast differentiation,M001,1,0
1,0,0,-2.6,0,0,GO:0062094,stomach development,M100,1,0
0,1,0,0,-2.2,0,R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,M010,1,0
1,0,0,-2.2,0,0,GO:1901655,cellular response to ketone,M100,1,0
0,1,0,0,-2.1,0,GO:0008354,germ cell migration,M010,1,0
1,0,0,-2.5,0,0,hsa04911,Insulin secretion,M100,1,0
1,0,0,-2.9,0,0,GO:0001764,neuron migration,M100,1,0
0,1,0,0,-2.5,0,GO:0045859,regulation of protein kinase activity,M010,1,0
1,0,0,-2.8,0,0,R-HSA-8875878,MET promotes cell motility,M100,1,0
1,0,0,-3.8,0,0,GO:0006688,glycosphingolipid biosynthetic process,M100,1,0
1,0,0,-2.3,0,0,GO:0009756,carbohydrate mediated signaling,M100,1,0
0,0,1,0,0,-2.3,GO:0045063,T-helper 1 cell differentiation,M001,1,0
0,1,0,0,-2.2,0,GO:0032479,regulation of type I interferon production,M010,1,0
0,1,0,0,-2.9,0,WP61,Notch signaling pathway,M010,1,0
0,1,0,0,-3.5,0,GO:0048339,paraxial mesoderm development,M010,1,0
1,0,0,-2.5,0,0,GO:0002363,alpha-beta T cell lineage commitment,M100,1,0
0,1,0,0,-3.6,0,GO:0035019,somatic stem cell population maintenance,M010,1,0
0,1,0,0,-2.7,0,WP2380,Brain derived neurotrophic factor BDNF signaling pathway,M010,1,0
0,0,1,0,0,-3,R-HSA-8951430,RUNX3 regulates WNT signaling,M001,1,0
0,1,0,0,-2.6,0,R-HSA-418886,Netrin mediated repulsion signals,M010,1,0
0,1,0,0,-2.5,0,GO:0032956,regulation of actin cytoskeleton organization,M010,1,0
1,0,0,-2,0,0,R-HSA-8983432,Interleukin-15 signaling,M100,1,0
1,0,0,-2.7,0,0,R-HSA-4085001,Sialic acid metabolism,M100,1,0
1,0,0,-2.3,0,0,GO:0016358,dendrite development,M100,1,0
1,0,0,-2.6,0,0,GO:0002309,T cell proliferation involved in immune response,M100,1,0
0,1,0,0,-2.2,0,GO:0006468,protein phosphorylation,M010,1,0
0,1,0,0,-2.1,0,R-HSA-3595177,Defective CHSY1 causes TPBS,M010,1,0
1,0,0,-2.1,0,0,GO:0048857,neural nucleus development,M100,1,0
0,0,1,0,0,-2.1,hsa04913,Ovarian steroidogenesis,M001,1,0
0,0,1,0,0,-3.4,GO:0060438,trachea development,M001,1,0
0,1,0,0,-2.1,0,R-HSA-9706369,Negative regulation of FLT3,M010,1,0
1,0,0,-3.3,0,0,WP289,Myometrial relaxation and contraction pathways,M100,1,0
0,0,1,0,0,-2.6,GO:0006991,response to sterol depletion,M001,1,0
1,0,0,-2.1,0,0,WP4321,Thermogenesis,M100,1,0
0,1,0,0,-2.2,0,GO:0060193,positive regulation of lipase activity,M010,1,0
0,1,0,0,-2.1,0,GO:0021545,cranial nerve development,M010,1,0
1,0,0,-2.2,0,0,hsa05414,Dilated cardiomyopathy,M100,1,0
0,0,1,0,0,-2.8,GO:0071498,cellular response to fluid shear stress,M001,1,0
1,0,0,-2.4,0,0,GO:0046425,regulation of receptor signaling pathway via JAK-STAT,M100,1,0
0,1,0,0,-2.2,0,GO:0030859,polarized epithelial cell differentiation,M010,1,0
0,0,1,0,0,-2,GO:0090102,cochlea development,M001,1,0
0,1,0,0,-2.4,0,GO:0044089,positive regulation of cellular component biogenesis,M010,1,0
1,0,0,-3,0,0,R-HSA-1433557,Signaling by SCF-KIT,M100,1,0
1,0,0,-2.3,0,0,R-HSA-9679506,SARS-CoV Infections,M100,1,0
0,1,0,0,-2.1,0,GO:0042270,protection from natural killer cell mediated cytotoxicity,M010,1,0
0,1,0,0,-2.6,0,hsa05170,Human immunodeficiency virus 1 infection,M010,1,0
1,0,0,-3.1,0,0,M193,PID NEPHRIN NEPH1 PATHWAY,M100,1,0
0,1,0,0,-3.1,0,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),M010,1,0
0,1,0,0,-3,0,GO:0001822,kidney development,M010,1,0
0,0,1,0,0,-3.2,GO:0060070,canonical Wnt signaling pathway,M001,1,0
0,1,0,0,-3.3,0,GO:0001649,osteoblast differentiation,M010,1,0
0,1,0,0,-2.3,0,hsa05140,Leishmaniasis,M010,1,0
0,1,0,0,-2.8,0,GO:0044092,negative regulation of molecular function,M010,1,0
0,0,1,0,0,-2.3,GO:0048864,stem cell development,M001,1,0
0,0,1,0,0,-2.3,GO:0072010,glomerular epithelium development,M001,1,0
0,1,0,0,-2.2,0,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M010,1,0
0,1,0,0,-2.7,0,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M010,1,0
0,0,1,0,0,-2.8,GO:0046633,alpha-beta T cell proliferation,M001,1,0
1,0,0,-2.1,0,0,hsa04723,Retrograde endocannabinoid signaling,M100,1,0
1,0,0,-2.6,0,0,GO:2000110,negative regulation of macrophage apoptotic process,M100,1,0
0,0,1,0,0,-2.7,GO:0043304,regulation of mast cell degranulation,M001,1,0
1,0,0,-3.7,0,0,hsa04022,cGMP-PKG signaling pathway,M100,1,0
1,0,0,-2.6,0,0,CORUM:2910,PLC-gamma-2-Lyn-FcR-gamma complex,M100,1,0
0,1,0,0,-2.1,0,WP5417,Cell lineage map for neuronal differentiation,M010,1,0
0,1,0,0,-2.2,0,GO:0006929,substrate-dependent cell migration,M010,1,0
0,0,1,0,0,-2.3,GO:0046847,filopodium assembly,M001,1,0
1,0,0,-2.3,0,0,GO:0035137,hindlimb morphogenesis,M100,1,0
0,1,0,0,-3.7,0,GO:0032733,positive regulation of interleukin-10 production,M010,1,0
0,1,0,0,-2,0,GO:0051147,regulation of muscle cell differentiation,M010,1,0
1,0,0,-2.3,0,0,GO:0071350,cellular response to interleukin-15,M100,1,0
1,0,0,-4,0,0,GO:0035115,embryonic forelimb morphogenesis,M100,1,0
0,1,0,0,-2.6,0,GO:0003272,endocardial cushion formation,M010,1,0
0,0,1,0,0,-3,GO:0098743,cell aggregation,M001,1,0
1,0,0,-2,0,0,R-HSA-9020558,Interleukin-2 signaling,M100,1,0
0,1,0,0,-2.8,0,GO:0007611,learning or memory,M010,1,0
0,1,0,0,-2.1,0,R-HSA-8935964,RUNX1 regulates expression of components of tight junctions,M010,1,0
1,0,0,-2.9,0,0,hsa05417,Lipid and atherosclerosis,M100,1,0
1,0,0,-2.3,0,0,M135,PID IL5 PATHWAY,M100,1,0
1,0,0,-2.7,0,0,GO:0042391,regulation of membrane potential,M100,1,0
0,0,1,0,0,-3,WP3612,Photodynamic therapy induced NFE2L2 NRF2 survival signaling,M001,1,0
0,1,0,0,-2,0,GO:0001916,positive regulation of T cell mediated cytotoxicity,M010,1,0
0,1,0,0,-2.1,0,GO:0042102,positive regulation of T cell proliferation,M010,1,0
0,0,1,0,0,-2.7,GO:0002067,glandular epithelial cell differentiation,M001,1,0
0,1,0,0,-2.8,0,GO:0045332,phospholipid translocation,M010,1,0
1,0,0,-3.1,0,0,hsa04510,Focal adhesion,M100,1,0
0,1,0,0,-3.4,0,GO:0003281,ventricular septum development,M010,1,0
1,0,0,-5,0,0,hsa04915,Estrogen signaling pathway,M100,1,0
1,0,0,-2,0,0,GO:0001573,ganglioside metabolic process,M100,1,0
1,0,0,-2.6,0,0,R-HSA-6807070,PTEN Regulation,M100,1,0
0,1,0,0,-2.1,0,GO:0002065,columnar/cuboidal epithelial cell differentiation,M010,1,0
1,0,0,-2.6,0,0,GO:0010976,positive regulation of neuron projection development,M100,1,0
1,0,0,-2.2,0,0,GO:0006109,regulation of carbohydrate metabolic process,M100,1,0
1,0,0,-2.9,0,0,GO:0007623,circadian rhythm,M100,1,0
0,1,0,0,-2.1,0,GO:0061744,motor behavior,M010,1,0
1,0,0,-2.2,0,0,GO:0032945,negative regulation of mononuclear cell proliferation,M100,1,0
1,0,0,-2,0,0,GO:0045617,negative regulation of keratinocyte differentiation,M100,1,0
0,1,0,0,-2.6,0,GO:0061440,kidney vasculature development,M010,1,0
1,0,0,-2.7,0,0,WP3888,VEGFA VEGFR2 signaling,M100,1,0
0,1,0,0,-2.7,0,GO:0045824,negative regulation of innate immune response,M010,1,0
0,0,1,0,0,-2.7,GO:2000179,positive regulation of neural precursor cell proliferation,M001,1,0
0,1,0,0,-3.2,0,R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,M010,1,0
1,0,0,-2.1,0,0,GO:0031623,receptor internalization,M100,1,0
1,0,0,-4.2,0,0,GO:0045766,positive regulation of angiogenesis,M100,1,0
1,0,0,-3.4,0,0,hsa05223,Non-small cell lung cancer,M100,1,0
1,0,0,-2.4,0,0,GO:0098926,postsynaptic signal transduction,M100,1,0
1,0,0,-2.6,0,0,R-HSA-164378,PKA activation in glucagon signalling,M100,1,0
0,1,0,0,-2.6,0,GO:0031342,negative regulation of cell killing,M010,1,0
1,0,0,-3.1,0,0,GO:1902003,regulation of amyloid-beta formation,M100,1,0
1,0,0,-2.8,0,0,GO:0001865,NK T cell differentiation,M100,1,0
1,0,0,-4.6,0,0,GO:0019722,calcium-mediated signaling,M100,1,0
0,1,0,0,-3.3,0,GO:0060412,ventricular septum morphogenesis,M010,1,0
1,0,0,-2.3,0,0,GO:0045657,positive regulation of monocyte differentiation,M100,1,0
0,0,1,0,0,-2.1,GO:0002053,positive regulation of mesenchymal cell proliferation,M001,1,0
0,1,0,0,-2.1,0,GO:2001223,negative regulation of neuron migration,M010,1,0
0,1,0,0,-2.7,0,GO:0001823,mesonephros development,M010,1,0
1,0,0,-2,0,0,GO:0008356,asymmetric cell division,M100,1,0
1,0,0,-3.8,0,0,GO:0097094,craniofacial suture morphogenesis,M100,1,0
0,0,1,0,0,-3.4,GO:1902106,negative regulation of leukocyte differentiation,M001,1,0
0,0,1,0,0,-2.6,GO:0045581,negative regulation of T cell differentiation,M001,1,0
0,1,0,0,-2.7,0,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,M010,1,0
1,0,0,-2.3,0,0,GO:0090630,activation of GTPase activity,M100,1,0
0,1,0,0,-2.4,0,GO:0021675,nerve development,M010,1,0
0,1,0,0,-2.4,0,GO:0001738,morphogenesis of a polarized epithelium,M010,1,0
0,0,1,0,0,-2.3,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,M001,1,0
1,0,0,-2.5,0,0,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",M100,1,0
1,0,0,-2.2,0,0,GO:0072594,establishment of protein localization to organelle,M100,1,0
0,1,0,0,-2,0,GO:0009855,determination of bilateral symmetry,M010,1,0
0,1,0,0,-2.4,0,GO:1903539,protein localization to postsynaptic membrane,M010,1,0
0,1,0,0,-2.4,0,GO:0021819,layer formation in cerebral cortex,M010,1,0
0,1,0,0,-2.2,0,hsa04620,Toll-like receptor signaling pathway,M010,1,0
1,0,0,-2.6,0,0,R-HSA-446203,Asparagine N-linked glycosylation,M100,1,0
0,0,1,0,0,-3,GO:0097305,response to alcohol,M001,1,0
1,0,0,-2,0,0,GO:0043380,regulation of memory T cell differentiation,M100,1,0
0,1,0,0,-2.7,0,GO:0003170,heart valve development,M010,1,0
0,1,0,0,-2.4,0,GO:0060998,regulation of dendritic spine development,M010,1,0
0,1,0,0,-2.4,0,GO:0001771,immunological synapse formation,M010,1,0
1,0,0,-3.1,0,0,WP5153,N glycan biosynthesis,M100,1,0
0,0,1,0,0,-2.4,GO:0060271,cilium assembly,M001,1,0
0,1,0,0,-2.2,0,GO:0050807,regulation of synapse organization,M010,1,0
1,0,0,-2,0,0,WP22,IL 9 signaling pathway,M100,1,0
