_MEMBER_AD_imp_1 - 94.0-96.0,_MEMBER_AD_imp_1 - 96.0-98.0,_MEMBER_AD_imp_1 - 98.0-100.0,_LogP_AD_imp_1 - 94.0-96.0,_LogP_AD_imp_1 - 96.0-98.0,_LogP_AD_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,-2.3,WP4223,Ras signaling,M001,1,0
0,1,0,0,-2.4,0,GO:0016045,detection of bacterium,M010,1,0
0,1,0,0,-3.5,0,GO:0042116,macrophage activation,M010,1,0
0,0,1,0,0,-2.2,GO:1901739,regulation of myoblast fusion,M001,1,0
0,0,1,0,0,-2.2,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,M001,1,0
0,1,0,0,-3.5,0,GO:0050807,regulation of synapse organization,M010,1,0
0,0,1,0,0,-3,GO:0048844,artery morphogenesis,M001,1,0
0,0,1,0,0,-2.2,WP2571,Polycystic kidney disease pathway,M001,1,0
1,0,0,-3,0,0,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,M100,1,0
0,1,0,0,-2.9,0,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,M010,1,0
0,1,0,0,-2,0,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,M010,1,0
0,0,1,0,0,-2.4,GO:0002833,positive regulation of response to biotic stimulus,M001,1,0
0,0,1,0,0,-2.1,GO:0062013,positive regulation of small molecule metabolic process,M001,1,0
0,0,1,0,0,-2.4,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,M001,1,0
0,1,0,0,-2.4,0,GO:0019724,B cell mediated immunity,M010,1,0
0,1,0,0,-2.7,0,GO:0044057,regulation of system process,M010,1,0
0,1,0,0,-2.3,0,GO:0008589,regulation of smoothened signaling pathway,M010,1,0
1,0,0,-3.2,0,0,GO:0051384,response to glucocorticoid,M100,1,0
1,0,0,-4.5,0,0,GO:0007268,chemical synaptic transmission,M100,1,0
1,0,0,-2.4,0,0,GO:0051153,regulation of striated muscle cell differentiation,M100,1,0
0,1,0,0,-2.1,0,hsa04625,C-type lectin receptor signaling pathway,M010,1,0
1,0,0,-2.3,0,0,GO:0048661,positive regulation of smooth muscle cell proliferation,M100,1,0
0,0,1,0,0,-2.5,GO:0045661,regulation of myoblast differentiation,M001,1,0
1,0,0,-2.4,0,0,GO:0035329,hippo signaling,M100,1,0
0,1,0,0,-2.5,0,GO:0016445,somatic diversification of immunoglobulins,M010,1,0
0,1,0,0,-3.1,0,R-HSA-9012999,RHO GTPase cycle,M010,1,0
0,1,0,0,-3.7,0,R-HSA-8849473,PTK6 Expression,M010,1,0
0,0,1,0,0,-2.4,GO:0003160,endocardium morphogenesis,M001,1,0
0,1,0,0,-3.2,0,GO:0050808,synapse organization,M010,1,0
0,1,0,0,-2.4,0,GO:0009988,cell-cell recognition,M010,1,0
1,0,0,-2.2,0,0,hsa04713,Circadian entrainment,M100,1,0
0,1,0,0,-2.3,0,WP3646,Hepatitis C and hepatocellular carcinoma,M010,1,0
0,0,1,0,0,-2.4,GO:0003416,endochondral bone growth,M001,1,0
1,0,0,-3,0,0,GO:0071356,cellular response to tumor necrosis factor,M100,1,0
0,1,0,0,-2.3,0,GO:0032868,response to insulin,M010,1,0
0,0,1,0,0,-2,WP399,Wnt signaling pathway and pluripotency,M001,1,0
0,0,1,0,0,-2.5,WP2023,Cell differentiation expanded index,M001,1,0
0,1,0,0,-2.5,0,GO:0016064,immunoglobulin mediated immune response,M010,1,0
0,0,1,0,0,-2.3,GO:0071772,response to BMP,M001,1,0
0,0,1,0,0,-2.1,GO:0032675,regulation of interleukin-6 production,M001,1,0
1,0,0,-2.4,0,0,GO:0051223,regulation of protein transport,M100,1,0
0,0,1,0,0,-2.9,GO:0001503,ossification,M001,1,0
0,0,1,0,0,-2.4,GO:1905459,regulation of vascular associated smooth muscle cell apoptotic process,M001,1,0
0,0,1,0,0,-2.2,WP1991,SRF and miRs in smooth muscle differentiation and proliferation,M001,1,0
0,0,1,0,0,-3.1,GO:0021815,modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration,M001,1,0
1,0,0,-4.4,0,0,M54,PID IL12 2PATHWAY,M100,1,0
1,0,0,-3.7,0,0,GO:0055059,asymmetric neuroblast division,M100,1,0
0,1,0,0,-3,0,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M010,1,0
1,0,0,-2.4,0,0,WP5115,Network map of SARS CoV 2 signaling pathway,M100,1,0
0,0,1,0,0,-2,GO:0006351,DNA-templated transcription,M001,1,0
1,0,0,-2.7,0,0,WP3,Transcriptional activation by NRF2 in response to phytochemicals,M100,1,0
1,0,0,-2.7,0,0,GO:0014856,skeletal muscle cell proliferation,M100,1,0
0,1,0,0,-2.3,0,hsa04810,Regulation of actin cytoskeleton,M010,1,0
0,0,1,0,0,-2.7,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M001,1,0
0,1,0,0,-2.2,0,R-HSA-9674555,Signaling by CSF3 (G-CSF),M010,1,0
0,0,1,0,0,-3.8,GO:0021846,cell proliferation in forebrain,M001,1,0
0,1,0,0,-2.4,0,hsa04061,Viral protein interaction with cytokine and cytokine receptor,M010,1,0
0,0,1,0,0,-2.7,WP5066,FOXA2 pathway,M001,1,0
