_MEMBER_AD_imp_1 - 94.0-96.0,_MEMBER_AD_imp_1 - 96.0-98.0,_MEMBER_AD_imp_1 - 98.0-100.0,_LogP_AD_imp_1 - 94.0-96.0,_LogP_AD_imp_1 - 96.0-98.0,_LogP_AD_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,-2,0,0,GO:0002467,germinal center formation,M100,1,0
1,0,0,-2.7,0,0,GO:0007369,gastrulation,M100,1,0
0,0,1,0,0,-2.4,GO:0050873,brown fat cell differentiation,M001,1,0
1,0,0,-3.3,0,0,GO:0003205,cardiac chamber development,M100,1,0
0,1,0,0,-2.4,0,GO:0098660,inorganic ion transmembrane transport,M010,1,0
0,0,1,0,0,-3.8,GO:0050853,B cell receptor signaling pathway,M001,1,0
1,0,0,-2.8,0,0,GO:0070228,regulation of lymphocyte apoptotic process,M100,1,0
0,0,1,0,0,-3.8,GO:0045444,fat cell differentiation,M001,1,0
0,1,0,0,-3.7,0,WP4541,Hippo Merlin signaling dysregulation,M010,1,0
1,0,0,-2.4,0,0,GO:0009101,glycoprotein biosynthetic process,M100,1,0
0,0,1,0,0,-3.7,CORUM:2693,NFAT-JUN-FOS DNA-protein complex,M001,1,0
0,0,1,0,0,-2.3,GO:0070542,response to fatty acid,M001,1,0
1,0,0,-2.3,0,0,GO:0003180,aortic valve morphogenesis,M100,1,0
0,1,0,0,-2.5,0,GO:0044344,cellular response to fibroblast growth factor stimulus,M010,1,0
1,0,0,-2.5,0,0,GO:0010594,regulation of endothelial cell migration,M100,1,0
0,1,0,0,-3,0,GO:0048871,multicellular organismal-level homeostasis,M010,1,0
0,0,1,0,0,-2.4,GO:0043383,negative T cell selection,M001,1,0
0,0,1,0,0,-2.6,WP98,Prostaglandin synthesis and regulation,M001,1,0
0,1,0,0,-2.2,0,GO:0002821,positive regulation of adaptive immune response,M010,1,0
0,0,1,0,0,-2.6,GO:0072006,nephron development,M001,1,0
0,1,0,0,-2.2,0,R-HSA-2428924,IGF1R signaling cascade,M010,1,0
0,1,0,0,-3.5,0,WP5353,Macrophage stimulating protein MSP signaling network map,M010,1,0
0,0,1,0,0,-2.3,WP4816,TGF beta receptor signaling in skeletal dysplasias,M001,1,0
0,1,0,0,-2.1,0,R-HSA-8941326,RUNX2 regulates bone development,M010,1,0
0,1,0,0,-3,0,GO:0002437,inflammatory response to antigenic stimulus,M010,1,0
0,0,1,0,0,-2.7,GO:1905563,negative regulation of vascular endothelial cell proliferation,M001,1,0
1,0,0,-2.5,0,0,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M100,1,0
0,1,0,0,-2.6,0,GO:0048858,cell projection morphogenesis,M010,1,0
1,0,0,-2.2,0,0,GO:0071353,cellular response to interleukin-4,M100,1,0
0,1,0,0,-2.4,0,GO:0045647,negative regulation of erythrocyte differentiation,M010,1,0
0,1,0,0,-2.5,0,GO:0097485,neuron projection guidance,M010,1,0
0,0,1,0,0,-3.4,GO:0002366,leukocyte activation involved in immune response,M001,1,0
0,1,0,0,-2.4,0,R-HSA-8878166,Transcriptional regulation by RUNX2,M010,1,0
0,0,1,0,0,-2.5,WP4719,Eicosanoid metabolism via cyclooxygenases COX,M001,1,0
0,0,1,0,0,-2,GO:0060491,regulation of cell projection assembly,M001,1,0
0,1,0,0,-2.3,0,GO:0021675,nerve development,M010,1,0
0,0,1,0,0,-2.2,GO:0019370,leukotriene biosynthetic process,M001,1,0
0,0,1,0,0,-2.4,GO:0097305,response to alcohol,M001,1,0
0,1,0,0,-3.4,0,M236,PID DELTA NP63 PATHWAY,M010,1,0
0,1,0,0,-2.8,0,WP3931,Embryonic stem cell pluripotency pathways,M010,1,0
0,0,1,0,0,-3.3,GO:0051101,regulation of DNA binding,M001,1,0
0,0,1,0,0,-2.2,GO:0002250,adaptive immune response,M001,1,0
0,1,0,0,-2.6,0,GO:0048812,neuron projection morphogenesis,M010,1,0
0,1,0,0,-3.8,0,R-HSA-112316,Neuronal System,M010,1,0
0,1,0,0,-2.9,0,GO:0021952,central nervous system projection neuron axonogenesis,M010,1,0
0,0,1,0,0,-3.2,M44,PID HIF2PATHWAY,M001,1,0
0,0,1,0,0,-2.2,R-HSA-76009,Platelet Aggregation (Plug Formation),M001,1,0
0,1,0,0,-2.7,0,WP2526,PDGF pathway,M010,1,0
0,1,0,0,-2.1,0,R-HSA-2219528,PI3K/AKT Signaling in Cancer,M010,1,0
0,0,1,0,0,-2.6,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,M001,1,0
0,0,1,0,0,-2,GO:0046457,prostanoid biosynthetic process,M001,1,0
0,0,1,0,0,-2.4,WP560,TGF beta receptor signaling,M001,1,0
0,1,0,0,-3.3,0,hsa04072,Phospholipase D signaling pathway,M010,1,0
0,1,0,0,-2.1,0,hsa04550,Signaling pathways regulating pluripotency of stem cells,M010,1,0
0,1,0,0,-3.5,0,hsa01522,Endocrine resistance,M010,1,0
1,0,0,-2.4,0,0,GO:0021544,subpallium development,M100,1,0
0,1,0,0,-2.2,0,GO:0098543,detection of other organism,M010,1,0
0,0,1,0,0,-2.3,GO:0006869,lipid transport,M001,1,0
0,0,1,0,0,-2.7,WP5066,FOXA2 pathway,M001,1,0
