_MEMBER_SCZ_imp_1 - 94.0-96.0,_MEMBER_SCZ_imp_1 - 96.0-98.0,_MEMBER_SCZ_imp_1 - 98.0-100.0,_LogP_SCZ_imp_1 - 94.0-96.0,_LogP_SCZ_imp_1 - 96.0-98.0,_LogP_SCZ_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,-3.7,GO:2000741,positive regulation of mesenchymal stem cell differentiation,M001,1,0
0,0,1,0,0,-2.5,GO:0032735,positive regulation of interleukin-12 production,M001,1,0
0,1,0,0,-3.1,0,hsa05130,Pathogenic Escherichia coli infection,M010,1,0
0,0,1,0,0,-3,WP363,Wnt signaling pathway,M001,1,0
1,0,0,-2.7,0,0,GO:1903306,negative regulation of regulated secretory pathway,M100,1,0
0,0,1,0,0,-3.7,GO:0021960,anterior commissure morphogenesis,M001,1,0
0,0,1,0,0,-3.1,GO:0048341,paraxial mesoderm formation,M001,1,0
0,1,0,0,-2.3,0,WP364,IL6 signaling pathway,M010,1,0
0,1,0,0,-3.2,0,M36,PID IL27 PATHWAY,M010,1,0
1,0,0,-2.7,0,0,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",M100,1,0
1,0,0,-2.4,0,0,GO:0043584,nose development,M100,1,0
0,0,1,0,0,-2.4,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,M001,1,0
0,0,1,0,0,-2.3,WP4659,Gastrin signaling pathway,M001,1,0
1,0,0,-2,0,0,GO:0051384,response to glucocorticoid,M100,1,0
1,0,0,-2,0,0,GO:0090140,regulation of mitochondrial fission,M100,1,0
1,0,0,-2.7,0,0,hsa04625,C-type lectin receptor signaling pathway,M100,1,0
1,0,0,-2.2,0,0,hsa04020,Calcium signaling pathway,M100,1,0
0,0,1,0,0,-2.5,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M001,1,0
0,0,1,0,0,-2.4,GO:0060425,lung morphogenesis,M001,1,0
0,1,0,0,-2.1,0,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",M010,1,0
1,0,0,-3.5,0,0,R-HSA-9012999,RHO GTPase cycle,M100,1,0
1,0,0,-2.2,0,0,hsa04916,Melanogenesis,M100,1,0
0,0,1,0,0,-2.4,hsa05142,Chagas disease,M001,1,0
1,0,0,-2.3,0,0,GO:0050808,synapse organization,M100,1,0
1,0,0,-2.7,0,0,R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),M100,1,0
1,0,0,-2.4,0,0,GO:0009988,cell-cell recognition,M100,1,0
0,0,1,0,0,-3.6,hsa04976,Bile secretion,M001,1,0
0,1,0,0,-2,0,GO:0035641,locomotory exploration behavior,M010,1,0
0,0,1,0,0,-2.7,WP5066,FOXA2 pathway,M001,1,0
