_MEMBER_data_imp_1 - 94.0-96.0,_MEMBER_data_imp_1 - 96.0-98.0,_MEMBER_data_imp_1 - 98.0-100.0,_LogP_data_imp_1 - 94.0-96.0,_LogP_data_imp_1 - 96.0-98.0,_LogP_data_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,-1.7,0,0,GO:0036119,response to platelet-derived growth factor,M100,1,0
0,1,0,0,-0.67,0,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,M010,1,0
1,0,0,-3.6,0,0,GO:0010631,epithelial cell migration,M100,1,0
0,0,1,0,0,-1.6,GO:0120032,regulation of plasma membrane bounded cell projection assembly,M001,1,0
0,0,1,0,0,-0.9,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",M001,1,0
0,1,0,0,-0.77,0,GO:0030516,regulation of axon extension,M010,1,0
0,0,1,0,0,-1.3,R-HSA-977225,Amyloid fiber formation,M001,1,0
1,0,0,-1.7,0,0,GO:0030193,regulation of blood coagulation,M100,1,0
0,1,0,0,-0.57,0,GO:0050771,negative regulation of axonogenesis,M010,1,0
0,1,0,0,-1.1,0,GO:0051851,modulation by host of symbiont process,M010,1,0
1,0,0,-3.2,0,0,GO:0050778,positive regulation of immune response,M100,1,0
1,0,0,-2.6,0,0,GO:0000278,mitotic cell cycle,M100,1,0
1,0,0,-0.6,0,0,GO:0001756,somitogenesis,M100,1,0
1,0,0,-1.6,0,0,GO:0086004,regulation of cardiac muscle cell contraction,M100,1,0
1,0,0,-1.4,0,0,M22,PID GMCSF PATHWAY,M100,1,0
0,0,1,0,0,-0.97,GO:0098739,import across plasma membrane,M001,1,0
0,1,0,0,-0.6,0,GO:0001755,neural crest cell migration,M010,1,0
1,0,0,-1.2,0,0,GO:0070613,regulation of protein processing,M100,1,0
1,0,0,-1.4,0,0,GO:0090199,regulation of release of cytochrome c from mitochondria,M100,1,0
1,0,0,-1.4,0,0,GO:0070231,T cell apoptotic process,M100,1,0
0,1,0,0,-0.69,0,M7,PID FCER1 PATHWAY,M010,1,0
0,0,1,0,0,-1.2,GO:0051603,proteolysis involved in protein catabolic process,M001,1,0
0,0,1,0,0,-0.75,GO:0006275,regulation of DNA replication,M001,1,0
0,1,0,0,-1.2,0,GO:0021988,olfactory lobe development,M010,1,0
1,0,0,-2,0,0,R-HSA-417957,P2Y receptors,M100,1,0
1,0,0,-2.1,0,0,GO:0050691,regulation of defense response to virus by host,M100,1,0
0,1,0,0,-2.2,0,GO:2000271,positive regulation of fibroblast apoptotic process,M010,1,0
1,0,0,-1.1,0,0,GO:0043269,regulation of monoatomic ion transport,M100,1,0
1,0,0,-1,0,0,GO:0010507,negative regulation of autophagy,M100,1,0
1,0,0,-1.2,0,0,GO:0097028,dendritic cell differentiation,M100,1,0
0,1,0,0,-1.1,0,R-HSA-1989781,PPARA activates gene expression,M010,1,0
0,0,1,0,0,-1.4,GO:0002714,positive regulation of B cell mediated immunity,M001,1,0
0,1,0,0,-2.7,0,GO:0071731,response to nitric oxide,M010,1,0
0,0,1,0,0,-0.76,GO:0045216,cell-cell junction organization,M001,1,0
0,1,0,0,-0.73,0,GO:0071300,cellular response to retinoic acid,M010,1,0
0,0,1,0,0,-1.5,R-HSA-112399,IRS-mediated signalling,M001,1,0
0,1,0,0,-0.94,0,GO:0034446,substrate adhesion-dependent cell spreading,M010,1,0
0,0,1,0,0,-1.2,GO:0071347,cellular response to interleukin-1,M001,1,0
0,1,0,0,-1.2,0,WP5284,Cell interactions of the pancreatic cancer microenvironment,M010,1,0
0,1,0,0,-0.69,0,GO:0009743,response to carbohydrate,M010,1,0
0,0,1,0,0,-0.66,GO:0045727,positive regulation of translation,M001,1,0
0,1,0,0,-0.7,0,R-HSA-9678108,SARS-CoV-1 Infection,M010,1,0
1,0,0,-1.2,0,0,GO:0046324,regulation of glucose import,M100,1,0
1,0,0,-1.3,0,0,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M100,1,0
1,0,0,-1.1,0,0,GO:0090559,regulation of membrane permeability,M100,1,0
0,0,1,0,0,-0.75,GO:0019217,regulation of fatty acid metabolic process,M001,1,0
1,0,0,-0.89,0,0,R-HSA-2682334,EPH-Ephrin signaling,M100,1,0
1,0,0,-1.7,0,0,WP2839,Hair follicle development organogenesis part 2 of 3,M100,1,0
0,1,0,0,-0.75,0,GO:0009101,glycoprotein biosynthetic process,M010,1,0
1,0,0,-0.7,0,0,GO:0050821,protein stabilization,M100,1,0
1,0,0,-2.2,0,0,WP5180,DYRK1A involvement regarding cell proliferation in brain development,M100,1,0
1,0,0,-2.2,0,0,WP205,IL 7 signaling pathway,M100,1,0
1,0,0,-3.5,0,0,GO:0090132,epithelium migration,M100,1,0
1,0,0,-1.1,0,0,GO:0046330,positive regulation of JNK cascade,M100,1,0
0,0,1,0,0,-0.58,GO:0048713,regulation of oligodendrocyte differentiation,M001,1,0
0,0,1,0,0,-2.4,GO:0043068,positive regulation of programmed cell death,M001,1,0
1,0,0,-1.1,0,0,WP5316,Primary ovarian insufficiency,M100,1,0
0,0,1,0,0,-1,GO:0015849,organic acid transport,M001,1,0
0,0,1,0,0,-1.2,GO:2000677,regulation of transcription regulatory region DNA binding,M001,1,0
1,0,0,-2.1,0,0,GO:0008406,gonad development,M100,1,0
0,1,0,0,-2.4,0,GO:0009756,carbohydrate mediated signaling,M010,1,0
1,0,0,-0.89,0,0,GO:0072080,nephron tubule development,M100,1,0
0,1,0,0,-0.94,0,GO:0007018,microtubule-based movement,M010,1,0
0,0,1,0,0,-0.57,GO:0006282,regulation of DNA repair,M001,1,0
0,1,0,0,-1.2,0,GO:0050772,positive regulation of axonogenesis,M010,1,0
0,0,1,0,0,-2.1,WP5102,Familial partial lipodystrophy,M001,1,0
0,1,0,0,-1,0,GO:0007626,locomotory behavior,M010,1,0
0,1,0,0,-1.2,0,GO:0008610,lipid biosynthetic process,M010,1,0
1,0,0,-1.1,0,0,GO:0032814,regulation of natural killer cell activation,M100,1,0
0,0,1,0,0,-0.63,GO:0045682,regulation of epidermis development,M001,1,0
0,0,1,0,0,-0.58,R-HSA-5693532,DNA Double-Strand Break Repair,M001,1,0
0,1,0,0,-1.7,0,GO:0099504,synaptic vesicle cycle,M010,1,0
0,1,0,0,-0.99,0,GO:0086003,cardiac muscle cell contraction,M010,1,0
0,1,0,0,-0.66,0,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,M010,1,0
0,0,1,0,0,-1.9,WP2267,Synaptic vesicle pathway,M001,1,0
0,1,0,0,-2.1,0,WP363,Wnt signaling pathway,M010,1,0
1,0,0,-0.63,0,0,GO:0000280,nuclear division,M100,1,0
0,1,0,0,-1.9,0,GO:0043114,regulation of vascular permeability,M010,1,0
1,0,0,-1.4,0,0,GO:2001057,reactive nitrogen species metabolic process,M100,1,0
0,1,0,0,-1.4,0,GO:1902003,regulation of amyloid-beta formation,M010,1,0
0,1,0,0,-0.92,0,hsa04360,Axon guidance,M010,1,0
1,0,0,-2,0,0,GO:0045137,development of primary sexual characteristics,M100,1,0
1,0,0,-0.89,0,0,GO:0019884,antigen processing and presentation of exogenous antigen,M100,1,0
1,0,0,-3,0,0,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,M100,1,0
1,0,0,-1.7,0,0,R-HSA-4420097,VEGFA-VEGFR2 Pathway,M100,1,0
1,0,0,-0.84,0,0,GO:0072331,signal transduction by p53 class mediator,M100,1,0
1,0,0,-2.8,0,0,M254,PID MYC REPRESS PATHWAY,M100,1,0
0,0,1,0,0,-0.6,GO:0051492,regulation of stress fiber assembly,M001,1,0
1,0,0,-2.1,0,0,GO:0043029,T cell homeostasis,M100,1,0
0,1,0,0,-0.69,0,M5493,WNT SIGNALING,M010,1,0
0,1,0,0,-0.81,0,hsa05142,Chagas disease,M010,1,0
0,0,1,0,0,-1.2,GO:0051058,negative regulation of small GTPase mediated signal transduction,M001,1,0
1,0,0,-1.4,0,0,GO:0010823,negative regulation of mitochondrion organization,M100,1,0
0,0,1,0,0,-2.4,GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,M001,1,0
0,0,1,0,0,-1.9,GO:0050905,neuromuscular process,M001,1,0
0,0,1,0,0,-2.7,GO:0060337,type I interferon-mediated signaling pathway,M001,1,0
1,0,0,-1,0,0,GO:0010332,response to gamma radiation,M100,1,0
0,1,0,0,-1.8,0,GO:1904407,positive regulation of nitric oxide metabolic process,M010,1,0
0,1,0,0,-1.1,0,GO:0010498,proteasomal protein catabolic process,M010,1,0
0,0,1,0,0,-1.4,R-HSA-8878166,Transcriptional regulation by RUNX2,M001,1,0
0,0,1,0,0,-2.3,hsa04024,cAMP signaling pathway,M001,1,0
0,0,1,0,0,-1.1,GO:2000142,regulation of DNA-templated transcription initiation,M001,1,0
1,0,0,-0.61,0,0,R-HSA-453279,Mitotic G1 phase and G1/S transition,M100,1,0
0,0,1,0,0,-3.7,GO:0045321,leukocyte activation,M001,1,0
1,0,0,-0.99,0,0,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",M100,1,0
0,1,0,0,-1.9,0,GO:1903671,negative regulation of sprouting angiogenesis,M010,1,0
1,0,0,-2.4,0,0,GO:0060397,growth hormone receptor signaling pathway via JAK-STAT,M100,1,0
1,0,0,-2,0,0,GO:0032107,regulation of response to nutrient levels,M100,1,0
0,0,1,0,0,-2.7,M235,PID TCR CALCIUM PATHWAY,M001,1,0
0,1,0,0,-1.2,0,hsa05415,Diabetic cardiomyopathy,M010,1,0
0,1,0,0,-0.94,0,GO:0042311,vasodilation,M010,1,0
0,0,1,0,0,-2,GO:0035235,ionotropic glutamate receptor signaling pathway,M001,1,0
0,1,0,0,-1.3,0,GO:0051222,positive regulation of protein transport,M010,1,0
1,0,0,-1.5,0,0,GO:0032689,negative regulation of type II interferon production,M100,1,0
1,0,0,-2,0,0,GO:0043408,regulation of MAPK cascade,M100,1,0
0,1,0,0,-0.98,0,GO:1903829,positive regulation of protein localization,M010,1,0
0,0,1,0,0,-0.81,GO:0007224,smoothened signaling pathway,M001,1,0
1,0,0,-1.1,0,0,GO:0042752,regulation of circadian rhythm,M100,1,0
1,0,0,-0.89,0,0,GO:0051150,regulation of smooth muscle cell differentiation,M100,1,0
1,0,0,-1,0,0,GO:0098900,regulation of action potential,M100,1,0
0,1,0,0,-0.97,0,GO:0050900,leukocyte migration,M010,1,0
0,0,1,0,0,-2.2,GO:0015813,L-glutamate transmembrane transport,M001,1,0
0,1,0,0,-0.6,0,GO:0072524,pyridine-containing compound metabolic process,M010,1,0
1,0,0,-2.7,0,0,GO:0042492,gamma-delta T cell differentiation,M100,1,0
1,0,0,-0.99,0,0,WP2828,Bladder cancer,M100,1,0
0,1,0,0,-1.5,0,GO:0021781,glial cell fate commitment,M010,1,0
1,0,0,-2.4,0,0,M135,PID IL5 PATHWAY,M100,1,0
0,0,1,0,0,-0.9,GO:0060711,labyrinthine layer development,M001,1,0
0,0,1,0,0,-0.82,WP2877,Vitamin D receptor pathway,M001,1,0
0,1,0,0,-1.2,0,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,M010,1,0
0,0,1,0,0,-1.1,GO:0006417,regulation of translation,M001,1,0
0,1,0,0,-1.8,0,GO:0051781,positive regulation of cell division,M010,1,0
1,0,0,-4.5,0,0,R-HSA-186763,Downstream signal transduction,M100,1,0
0,1,0,0,-0.72,0,WP2059,Alzheimer 39 s disease and miRNA effects,M010,1,0
1,0,0,-0.72,0,0,GO:0072028,nephron morphogenesis,M100,1,0
0,0,1,0,0,-1.3,GO:0032922,circadian regulation of gene expression,M001,1,0
1,0,0,-1.8,0,0,hsa04935,"Growth hormone synthesis, secretion and action",M100,1,0
0,0,1,0,0,-0.89,GO:0045834,positive regulation of lipid metabolic process,M001,1,0
0,1,0,0,-0.81,0,GO:0030048,actin filament-based movement,M010,1,0
0,1,0,0,-1.7,0,GO:0036465,synaptic vesicle recycling,M010,1,0
0,0,1,0,0,-1.7,WP4767,FGFR3 signaling in chondrocyte proliferation and terminal differentiation,M001,1,0
1,0,0,-1.4,0,0,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,M100,1,0
0,0,1,0,0,-1.5,GO:0001819,positive regulation of cytokine production,M001,1,0
1,0,0,-0.96,0,0,GO:0010810,regulation of cell-substrate adhesion,M100,1,0
0,1,0,0,-0.63,0,GO:0045778,positive regulation of ossification,M010,1,0
1,0,0,-2.6,0,0,R-HSA-9607240,FLT3 Signaling,M100,1,0
0,0,1,0,0,-1.1,GO:0008154,actin polymerization or depolymerization,M001,1,0
0,0,1,0,0,-1.7,GO:2001053,regulation of mesenchymal cell apoptotic process,M001,1,0
1,0,0,-2.5,0,0,GO:0019883,antigen processing and presentation of endogenous antigen,M100,1,0
1,0,0,-1.6,0,0,GO:0002501,peptide antigen assembly with MHC protein complex,M100,1,0
0,0,1,0,0,-0.81,R-HSA-9013408,RHOG GTPase cycle,M001,1,0
0,1,0,0,-1,0,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M010,1,0
1,0,0,-1.1,0,0,GO:0000077,DNA damage checkpoint signaling,M100,1,0
0,0,1,0,0,-0.81,GO:0048193,Golgi vesicle transport,M001,1,0
0,1,0,0,-1.9,0,GO:0045429,positive regulation of nitric oxide biosynthetic process,M010,1,0
1,0,0,-1.7,0,0,GO:0031623,receptor internalization,M100,1,0
0,0,1,0,0,-2.1,GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,M001,1,0
1,0,0,-2,0,0,GO:0060396,growth hormone receptor signaling pathway,M100,1,0
1,0,0,-1.6,0,0,GO:0001822,kidney development,M100,1,0
1,0,0,-1,0,0,GO:0001909,leukocyte mediated cytotoxicity,M100,1,0
1,0,0,-1.8,0,0,hsa04520,Adherens junction,M100,1,0
1,0,0,-2.7,0,0,GO:0050671,positive regulation of lymphocyte proliferation,M100,1,0
1,0,0,-0.6,0,0,GO:0051057,positive regulation of small GTPase mediated signal transduction,M100,1,0
1,0,0,-1.1,0,0,hsa04710,Circadian rhythm,M100,1,0
1,0,0,-1.1,0,0,GO:0045088,regulation of innate immune response,M100,1,0
1,0,0,-2.4,0,0,GO:0050817,coagulation,M100,1,0
1,0,0,-0.66,0,0,GO:0032648,regulation of interferon-beta production,M100,1,0
1,0,0,-1.7,0,0,GO:0040018,positive regulation of multicellular organism growth,M100,1,0
1,0,0,-1,0,0,GO:0001906,cell killing,M100,1,0
0,0,1,0,0,-0.99,GO:0016032,viral process,M001,1,0
0,1,0,0,-1.9,0,GO:0140238,presynaptic endocytosis,M010,1,0
0,1,0,0,-1.5,0,GO:0045428,regulation of nitric oxide biosynthetic process,M010,1,0
0,1,0,0,-1.9,0,GO:2000725,regulation of cardiac muscle cell differentiation,M010,1,0
1,0,0,-0.94,0,0,GO:0042461,photoreceptor cell development,M100,1,0
1,0,0,-1.8,0,0,R-HSA-2990846,SUMOylation,M100,1,0
1,0,0,-2.4,0,0,GO:0010757,negative regulation of plasminogen activation,M100,1,0
1,0,0,-1.4,0,0,GO:0019218,regulation of steroid metabolic process,M100,1,0
1,0,0,-1.2,0,0,GO:0050764,regulation of phagocytosis,M100,1,0
1,0,0,-1.3,0,0,GO:0046546,development of primary male sexual characteristics,M100,1,0
1,0,0,-2.2,0,0,M13,PID ERBB4 PATHWAY,M100,1,0
1,0,0,-1.5,0,0,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,M100,1,0
0,1,0,0,-1,0,GO:0055123,digestive system development,M010,1,0
1,0,0,-0.8,0,0,GO:0061326,renal tubule development,M100,1,0
0,1,0,0,-1.2,0,GO:0071277,cellular response to calcium ion,M010,1,0
0,0,1,0,0,-1.6,R-HSA-9834899,Specification of the neural plate border,M001,1,0
1,0,0,-3,0,0,GO:0030239,myofibril assembly,M100,1,0
0,1,0,0,-0.87,0,GO:0051702,biological process involved in interaction with symbiont,M010,1,0
0,1,0,0,-2.7,0,GO:0003300,cardiac muscle hypertrophy,M010,1,0
1,0,0,-2.1,0,0,GO:0072001,renal system development,M100,1,0
0,1,0,0,-3.1,0,GO:0071732,cellular response to nitric oxide,M010,1,0
0,1,0,0,-1,0,GO:0050796,regulation of insulin secretion,M010,1,0
0,0,1,0,0,-2.4,GO:0098976,excitatory chemical synaptic transmission,M001,1,0
0,1,0,0,-0.74,0,hsa04668,TNF signaling pathway,M010,1,0
0,1,0,0,-0.82,0,GO:0032755,positive regulation of interleukin-6 production,M010,1,0
0,0,1,0,0,-1.5,GO:0022406,membrane docking,M001,1,0
0,0,1,0,0,-0.81,R-HSA-5173105,O-linked glycosylation,M001,1,0
0,0,1,0,0,-2,GO:0043031,negative regulation of macrophage activation,M001,1,0
0,0,1,0,0,-0.92,GO:0097191,extrinsic apoptotic signaling pathway,M001,1,0
1,0,0,-1.8,0,0,M153,PID P75 NTR PATHWAY,M100,1,0
1,0,0,-1.5,0,0,GO:0042634,regulation of hair cycle,M100,1,0
0,0,1,0,0,-1.3,GO:0021801,cerebral cortex radial glia-guided migration,M001,1,0
1,0,0,-0.72,0,0,GO:0019882,antigen processing and presentation,M100,1,0
1,0,0,-1.2,0,0,GO:0045981,positive regulation of nucleotide metabolic process,M100,1,0
0,1,0,0,-0.8,0,WP3937,Microglia pathogen phagocytosis pathway,M010,1,0
0,1,0,0,-1.1,0,GO:0009064,glutamine family amino acid metabolic process,M010,1,0
1,0,0,-1.4,0,0,GO:1903725,regulation of phospholipid metabolic process,M100,1,0
1,0,0,-2,0,0,R-HSA-4085001,Sialic acid metabolism,M100,1,0
1,0,0,-1.3,0,0,GO:0060603,mammary gland duct morphogenesis,M100,1,0
0,0,1,0,0,-0.86,GO:0030278,regulation of ossification,M001,1,0
1,0,0,-1.4,0,0,R-HSA-9674555,Signaling by CSF3 (G-CSF),M100,1,0
0,0,1,0,0,-1.7,GO:0010996,response to auditory stimulus,M001,1,0
0,1,0,0,-2.5,0,WP4971,Phosphoinositides metabolism,M010,1,0
0,1,0,0,-1.4,0,hsa04060,Cytokine-cytokine receptor interaction,M010,1,0
1,0,0,-2.4,0,0,GO:0016045,detection of bacterium,M100,1,0
1,0,0,-1.5,0,0,GO:0060907,positive regulation of macrophage cytokine production,M100,1,0
0,1,0,0,-1,0,GO:0048841,regulation of axon extension involved in axon guidance,M010,1,0
1,0,0,-1,0,0,GO:0042063,gliogenesis,M100,1,0
0,0,1,0,0,-1.4,hsa04922,Glucagon signaling pathway,M001,1,0
0,1,0,0,-1.2,0,GO:0060326,cell chemotaxis,M010,1,0
0,1,0,0,-1.7,0,GO:0021955,central nervous system neuron axonogenesis,M010,1,0
0,0,1,0,0,-1.6,R-HSA-9022699,MECP2 regulates neuronal receptors and channels,M001,1,0
1,0,0,-0.57,0,0,R-HSA-9759194,Nuclear events mediated by NFE2L2,M100,1,0
0,0,1,0,0,-0.96,GO:0120031,plasma membrane bounded cell projection assembly,M001,1,0
0,1,0,0,-1.3,0,R-HSA-9634815,Transcriptional Regulation by NPAS4,M010,1,0
1,0,0,-0.95,0,0,GO:0009408,response to heat,M100,1,0
1,0,0,-0.89,0,0,hsa04931,Insulin resistance,M100,1,0
0,0,1,0,0,-1.4,GO:0001666,response to hypoxia,M001,1,0
1,0,0,-3.6,0,0,WP49,IL 2 signaling pathway,M100,1,0
1,0,0,-1.1,0,0,GO:0002237,response to molecule of bacterial origin,M100,1,0
0,1,0,0,-1,0,GO:0050768,negative regulation of neurogenesis,M010,1,0
0,0,1,0,0,-1.6,GO:0098815,modulation of excitatory postsynaptic potential,M001,1,0
0,1,0,0,-0.81,0,GO:0009791,post-embryonic development,M010,1,0
0,0,1,0,0,-0.88,GO:0021915,neural tube development,M001,1,0
0,0,1,0,0,-1.3,GO:0006865,amino acid transport,M001,1,0
0,0,1,0,0,-2.2,GO:0002320,lymphoid progenitor cell differentiation,M001,1,0
0,0,1,0,0,-1,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",M001,1,0
0,1,0,0,-0.74,0,GO:2000179,positive regulation of neural precursor cell proliferation,M010,1,0
1,0,0,-1,0,0,GO:0003177,pulmonary valve development,M100,1,0
1,0,0,-0.69,0,0,R-HSA-1592230,Mitochondrial biogenesis,M100,1,0
0,0,1,0,0,-1.2,GO:0007601,visual perception,M001,1,0
1,0,0,-1.8,0,0,hsa04152,AMPK signaling pathway,M100,1,0
1,0,0,-1.3,0,0,GO:0007005,mitochondrion organization,M100,1,0
0,0,1,0,0,-0.87,WP3594,Circadian rhythm genes,M001,1,0
0,1,0,0,-1.8,0,GO:0023061,signal release,M010,1,0
1,0,0,-1.2,0,0,GO:0007519,skeletal muscle tissue development,M100,1,0
0,0,1,0,0,-1.3,GO:0060420,regulation of heart growth,M001,1,0
1,0,0,-1.5,0,0,R-HSA-9675126,Diseases of mitotic cell cycle,M100,1,0
1,0,0,-1.4,0,0,GO:0030178,negative regulation of Wnt signaling pathway,M100,1,0
0,0,1,0,0,-1.8,GO:0060998,regulation of dendritic spine development,M001,1,0
0,1,0,0,-2,0,R-HSA-196807,Nicotinate metabolism,M010,1,0
0,0,1,0,0,-1.6,GO:0016445,somatic diversification of immunoglobulins,M001,1,0
1,0,0,-1.7,0,0,GO:0002230,positive regulation of defense response to virus by host,M100,1,0
0,1,0,0,-0.89,0,R-HSA-5689603,UCH proteinases,M010,1,0
1,0,0,-1.7,0,0,GO:0010506,regulation of autophagy,M100,1,0
0,1,0,0,-0.89,0,M176,PID FOXM1 PATHWAY,M010,1,0
1,0,0,-0.71,0,0,R-HSA-397014,Muscle contraction,M100,1,0
0,0,1,0,0,-1,GO:0006940,regulation of smooth muscle contraction,M001,1,0
1,0,0,-3.1,0,0,R-HSA-9020558,Interleukin-2 signaling,M100,1,0
1,0,0,-1.9,0,0,R-HSA-3232118,SUMOylation of transcription factors,M100,1,0
0,0,1,0,0,-3.1,GO:0032763,regulation of mast cell cytokine production,M001,1,0
0,1,0,0,-0.84,0,hsa04970,Salivary secretion,M010,1,0
1,0,0,-1.2,0,0,GO:0002861,regulation of inflammatory response to antigenic stimulus,M100,1,0
0,1,0,0,-1.4,0,M164,PID ERBB1 DOWNSTREAM PATHWAY,M010,1,0
0,1,0,0,-0.77,0,GO:0030534,adult behavior,M010,1,0
0,0,1,0,0,-1,GO:0000226,microtubule cytoskeleton organization,M001,1,0
1,0,0,-1.4,0,0,GO:0032649,regulation of type II interferon production,M100,1,0
0,0,1,0,0,-2.4,GO:0045830,positive regulation of isotype switching,M001,1,0
0,1,0,0,-1.4,0,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,M010,1,0
0,0,1,0,0,-3.8,GO:0046649,lymphocyte activation,M001,1,0
0,1,0,0,-1.7,0,GO:0030336,negative regulation of cell migration,M010,1,0
0,0,1,0,0,-2.1,hsa04721,Synaptic vesicle cycle,M001,1,0
0,1,0,0,-1,0,M5887,NABA BASEMENT MEMBRANES,M010,1,0
0,0,1,0,0,-2.3,GO:0010611,regulation of cardiac muscle hypertrophy,M001,1,0
1,0,0,-1.7,0,0,GO:0061024,membrane organization,M100,1,0
0,1,0,0,-2.5,0,GO:1901293,nucleoside phosphate biosynthetic process,M010,1,0
0,0,1,0,0,-1.7,GO:0045600,positive regulation of fat cell differentiation,M001,1,0
1,0,0,-1.4,0,0,GO:0010575,positive regulation of vascular endothelial growth factor production,M100,1,0
1,0,0,-2.2,0,0,WP4585,Cancer immunotherapy by PD 1 blockade,M100,1,0
0,1,0,0,-1.5,0,WP4871,Kisspeptin kisspeptin receptor system in the ovary,M010,1,0
0,1,0,0,-1.7,0,GO:0070936,protein K48-linked ubiquitination,M010,1,0
1,0,0,-0.94,0,0,hsa01524,Platinum drug resistance,M100,1,0
1,0,0,-1.7,0,0,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",M100,1,0
0,0,1,0,0,-0.63,GO:0035967,cellular response to topologically incorrect protein,M001,1,0
0,0,1,0,0,-1.5,GO:0002712,regulation of B cell mediated immunity,M001,1,0
0,0,1,0,0,-0.67,WP2806,Complement system,M001,1,0
0,1,0,0,-0.66,0,GO:0009308,amine metabolic process,M010,1,0
1,0,0,-1.3,0,0,R-HSA-9645723,Diseases of programmed cell death,M100,1,0
1,0,0,-2,0,0,GO:0010658,striated muscle cell apoptotic process,M100,1,0
0,0,1,0,0,-2.7,GO:0071357,cellular response to type I interferon,M001,1,0
0,1,0,0,-0.99,0,M19,PID P73PATHWAY,M010,1,0
0,0,1,0,0,-1.2,GO:0010464,regulation of mesenchymal cell proliferation,M001,1,0
1,0,0,-1.3,0,0,GO:0001954,positive regulation of cell-matrix adhesion,M100,1,0
0,1,0,0,-0.97,0,GO:0051961,negative regulation of nervous system development,M010,1,0
1,0,0,-1.6,0,0,GO:0031579,membrane raft organization,M100,1,0
1,0,0,-1.8,0,0,hsa05416,Viral myocarditis,M100,1,0
0,0,1,0,0,-1,WP2018,RANKL RANK signaling pathway,M001,1,0
0,0,1,0,0,-1.4,GO:0003309,type B pancreatic cell differentiation,M001,1,0
0,1,0,0,-1.2,0,GO:0009913,epidermal cell differentiation,M010,1,0
1,0,0,-1.6,0,0,GO:0002862,negative regulation of inflammatory response to antigenic stimulus,M100,1,0
0,1,0,0,-0.63,0,GO:0009205,purine ribonucleoside triphosphate metabolic process,M010,1,0
1,0,0,-1.3,0,0,GO:0010955,negative regulation of protein processing,M100,1,0
0,1,0,0,-0.99,0,GO:0032091,negative regulation of protein binding,M010,1,0
0,1,0,0,-1.7,0,hsa00513,Various types of N-glycan biosynthesis,M010,1,0
1,0,0,-2.3,0,0,GO:0031667,response to nutrient levels,M100,1,0
0,0,1,0,0,-2,GO:1900006,positive regulation of dendrite development,M001,1,0
0,1,0,0,-1.2,0,WP4312,Rett syndrome,M010,1,0
0,1,0,0,-2.5,0,GO:0060395,SMAD protein signal transduction,M010,1,0
0,0,1,0,0,-0.77,GO:0002066,columnar/cuboidal epithelial cell development,M001,1,0
0,0,1,0,0,-1.6,WP3892,Development of pulmonary dendritic cells and macrophage subsets,M001,1,0
0,1,0,0,-1.5,0,hsa04070,Phosphatidylinositol signaling system,M010,1,0
1,0,0,-2.4,0,0,R-HSA-202131,Metabolism of nitric oxide: NOS3 activation and regulation,M100,1,0
0,1,0,0,-0.82,0,GO:0002791,regulation of peptide secretion,M010,1,0
0,0,1,0,0,-1.9,GO:0044344,cellular response to fibroblast growth factor stimulus,M001,1,0
0,1,0,0,-1,0,GO:0048483,autonomic nervous system development,M010,1,0
1,0,0,-1.2,0,0,GO:0051924,regulation of calcium ion transport,M100,1,0
0,1,0,0,-0.99,0,GO:0060425,lung morphogenesis,M010,1,0
1,0,0,-1.5,0,0,GO:0045589,regulation of regulatory T cell differentiation,M100,1,0
1,0,0,-1.9,0,0,GO:1903018,regulation of glycoprotein metabolic process,M100,1,0
1,0,0,-0.85,0,0,GO:0042220,response to cocaine,M100,1,0
0,1,0,0,-1.3,0,GO:0021772,olfactory bulb development,M010,1,0
0,1,0,0,-1.8,0,GO:0006644,phospholipid metabolic process,M010,1,0
0,1,0,0,-2.8,0,GO:0007179,transforming growth factor beta receptor signaling pathway,M010,1,0
0,1,0,0,-1.5,0,GO:0009395,phospholipid catabolic process,M010,1,0
0,0,1,0,0,-1.6,GO:0045655,regulation of monocyte differentiation,M001,1,0
0,0,1,0,0,-1.1,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,M001,1,0
0,1,0,0,-0.5,0,GO:0000041,transition metal ion transport,M010,1,0
1,0,0,-1,0,0,GO:0003181,atrioventricular valve morphogenesis,M100,1,0
1,0,0,-2.3,0,0,GO:0016311,dephosphorylation,M100,1,0
0,1,0,0,-1,0,hsa04932,Non-alcoholic fatty liver disease,M010,1,0
